LinkId,srcNodeId,srcIntfId,dstNodeId,dstIntfId,bandwidth,cost
1,0,0,1,0,24,47
2,0,0,2,0,19,13
3,0,0,3,0,31,21
4,0,0,14,0,5,27
5,0,0,25,0,46,3
6,0,0,36,0,32,7
7,1,0,8,0,35,30
8,1,0,11,0,20,44
9,1,0,15,0,20,44
10,1,0,30,0,6,49
11,1,0,32,0,38,27
12,2,0,4,0,33,18
13,2,0,6,0,32,46
14,2,0,22,0,7,38
15,3,0,5,0,42,30
16,3,0,7,0,6,9
17,3,0,9,0,47,24
18,3,0,14,0,41,20
19,3,0,26,0,18,29
20,4,0,10,0,22,45
21,4,0,21,0,23,41
22,5,0,13,0,25,46
23,5,0,18,0,40,14
24,5,0,19,0,30,16
25,5,0,23,0,7,45
26,7,0,14,0,32,11
27,8,0,29,0,40,27
28,8,0,38,0,4,48
29,9,0,12,0,24,36
30,9,0,20,0,22,2
31,9,0,24,0,17,44
32,9,0,32,0,35,26
33,9,0,35,0,25,13
34,11,0,16,0,49,31
35,11,0,29,0,30,18
36,11,0,30,0,49,34
37,12,0,36,0,25,28
38,13,0,17,0,9,4
39,13,0,22,0,47,20
40,13,0,27,0,34,25
41,13,0,34,0,16,26
42,13,0,37,0,3,32
43,14,0,19,0,11,1
44,14,0,26,0,13,24
45,14,0,27,0,16,3
46,14,0,30,0,37,3
47,14,0,31,0,33,18
48,16,0,33,0,5,20
49,17,0,24,0,42,2
50,17,0,26,0,47,23
51,17,0,31,0,47,17
52,18,0,30,0,12,47
53,18,0,39,0,26,13
54,19,0,20,0,3,32
55,19,0,30,0,11,13
56,20,0,30,0,9,32
57,21,0,24,0,26,2
58,21,0,33,0,28,19
59,21,0,38,0,4,29
60,22,0,28,0,47,43
61,22,0,37,0,21,34
62,23,0,26,0,4,9
63,25,0,30,0,36,14
64,25,0,39,0,3,32
65,31,0,35,0,14,18
66,31,0,36,0,1,24
67,31,0,37,0,33,46
68,32,0,37,0,31,31
69,33,0,35,0,45,4
