LinkId,srcNodeId,srcIntfId,dstNodeId,dstIntfId,bandwidth,cost
1,0,0,1,0,3,39
2,0,0,2,0,21,29
3,0,0,3,0,25,36
4,0,0,4,0,9,14
5,0,0,5,0,30,2
6,0,0,8,0,13,49
7,0,0,12,0,4,23
8,0,0,15,0,37,33
9,0,0,24,0,3,41
10,0,0,25,0,20,37
11,0,0,39,0,14,23
12,0,0,56,0,1,2
13,0,0,76,0,35,48
14,0,0,83,0,35,37
15,0,0,133,0,47,21
16,0,0,150,0,13,32
17,0,0,169,0,21,21
18,0,0,174,0,1,41
19,0,0,180,0,14,40
20,0,0,182,0,11,21
21,0,0,196,0,3,36
22,0,0,204,0,7,29
23,0,0,205,0,17,26
24,0,0,220,0,12,29
25,0,0,221,0,10,17
26,0,0,234,0,21,7
27,0,0,236,0,45,28
28,0,0,239,0,1,18
29,0,0,245,0,19,1
30,0,0,247,0,24,35
31,0,0,249,0,11,23
32,0,0,275,0,19,15
33,0,0,310,0,43,18
34,0,0,313,0,36,43
35,0,0,315,0,7,5
36,0,0,335,0,31,38
37,0,0,340,0,41,40
38,0,0,348,0,47,3
39,0,0,354,0,11,38
40,0,0,365,0,42,20
41,0,0,369,0,8,3
42,0,0,371,0,44,4
43,0,0,387,0,46,47
44,0,0,388,0,26,35
45,0,0,391,0,5,36
46,0,0,396,0,18,34
47,0,0,411,0,23,17
48,0,0,433,0,3,19
49,0,0,434,0,31,20
50,0,0,465,0,40,9
51,0,0,467,0,19,43
52,0,0,469,0,25,10
53,0,0,475,0,38,16
54,0,0,479,0,37,34
55,0,0,490,0,9,31
56,0,0,501,0,4,3
57,0,0,508,0,38,5
58,0,0,510,0,3,9
59,0,0,524,0,42,27
60,0,0,525,0,46,48
61,0,0,528,0,6,8
62,0,0,530,0,25,19
63,0,0,538,0,5,23
64,0,0,558,0,40,27
65,0,0,559,0,25,15
66,0,0,564,0,23,16
67,0,0,567,0,23,14
68,0,0,581,0,14,37
69,0,0,603,0,24,24
70,0,0,605,0,49,40
71,0,0,609,0,25,16
72,0,0,631,0,44,24
73,0,0,636,0,5,39
74,0,0,642,0,25,39
75,0,0,670,0,45,14
76,0,0,706,0,39,4
77,0,0,710,0,12,35
78,0,0,713,0,34,47
79,0,0,737,0,5,40
80,0,0,741,0,18,35
81,0,0,752,0,17,42
82,0,0,763,0,35,15
83,0,0,764,0,8,8
84,0,0,767,0,33,32
85,0,0,772,0,6,24
86,0,0,782,0,28,45
87,0,0,790,0,30,38
88,0,0,795,0,46,38
89,0,0,797,0,5,23
90,0,0,798,0,23,34
91,0,0,800,0,15,29
92,0,0,818,0,39,1
93,0,0,822,0,34,44
94,0,0,827,0,32,45
95,0,0,832,0,32,3
96,0,0,838,0,37,10
97,0,0,841,0,30,6
98,0,0,842,0,10,3
99,0,0,843,0,47,23
100,0,0,845,0,23,3
101,0,0,847,0,48,32
102,0,0,858,0,7,7
103,0,0,861,0,3,42
104,0,0,870,0,39,6
105,0,0,886,0,49,39
106,0,0,893,0,19,37
107,0,0,900,0,22,14
108,0,0,901,0,23,17
109,0,0,905,0,3,36
110,0,0,916,0,26,20
111,0,0,917,0,38,12
112,0,0,920,0,23,30
113,0,0,926,0,29,34
114,0,0,953,0,46,3
115,0,0,956,0,36,35
116,0,0,967,0,5,36
117,0,0,968,0,15,31
118,0,0,987,0,2,14
119,0,0,988,0,28,24
120,0,0,992,0,13,4
121,0,0,1007,0,13,46
122,0,0,1028,0,9,8
123,0,0,1033,0,45,28
124,0,0,1041,0,11,29
125,0,0,1053,0,36,34
126,0,0,1073,0,26,43
127,0,0,1074,0,28,20
128,0,0,1076,0,10,11
129,0,0,1078,0,10,45
130,0,0,1082,0,35,3
131,0,0,1089,0,33,40
132,0,0,1091,0,31,23
133,1,0,6,0,4,29
134,1,0,10,0,25,43
135,1,0,14,0,34,40
136,1,0,16,0,8,2
137,1,0,21,0,35,13
138,1,0,67,0,7,21
139,1,0,76,0,24,23
140,1,0,94,0,4,23
141,1,0,103,0,6,42
142,1,0,106,0,37,19
143,1,0,108,0,24,19
144,1,0,116,0,7,23
145,1,0,119,0,33,6
146,1,0,165,0,40,41
147,1,0,176,0,33,4
148,1,0,179,0,8,39
149,1,0,182,0,10,26
150,1,0,183,0,8,7
151,1,0,191,0,31,48
152,1,0,192,0,23,27
153,1,0,194,0,10,1
154,1,0,204,0,18,13
155,1,0,219,0,35,49
156,1,0,221,0,48,9
157,1,0,234,0,42,34
158,1,0,242,0,11,44
159,1,0,244,0,26,23
160,1,0,258,0,49,2
161,1,0,270,0,7,25
162,1,0,273,0,40,13
163,1,0,280,0,11,33
164,1,0,287,0,21,32
165,1,0,296,0,26,24
166,1,0,324,0,18,5
167,1,0,327,0,14,46
