LinkId,srcNodeId,srcIntfId,dstNodeId,dstIntfId,bandwidth,cost
1,0,0,1,0,24,38
2,0,0,2,0,37,44
3,0,0,4,0,43,8
4,0,0,5,0,45,29
5,0,0,7,0,27,2
6,0,0,8,0,11,1
7,0,0,9,0,37,38
8,0,0,16,0,11,48
9,0,0,17,0,24,31
10,0,0,19,0,1,25
11,0,0,20,0,15,34
12,0,0,21,0,46,36
13,0,0,28,0,37,31
14,0,0,32,0,37,9
15,0,0,34,0,10,14
16,0,0,35,0,13,15
17,0,0,38,0,39,45
18,0,0,43,0,19,12
19,0,0,46,0,35,2
20,0,0,52,0,7,37
21,0,0,54,0,41,41
22,0,0,56,0,11,40
23,0,0,58,0,1,21
24,1,0,2,0,25,1
25,1,0,3,0,48,25
26,1,0,4,0,43,39
27,1,0,6,0,13,18
28,1,0,7,0,10,21
29,1,0,8,0,26,45
30,1,0,9,0,48,16
31,1,0,10,0,29,9
32,1,0,11,0,21,22
33,1,0,14,0,8,21
34,1,0,15,0,40,9
35,1,0,20,0,40,35
36,1,0,21,0,34,47
37,1,0,22,0,30,6
38,1,0,24,0,39,12
39,1,0,25,0,41,13
40,1,0,31,0,46,22
41,1,0,33,0,39,2
42,1,0,35,0,29,49
43,1,0,36,0,29,37
44,1,0,38,0,41,26
45,1,0,39,0,25,6
46,1,0,40,0,28,7
47,1,0,42,0,33,42
48,1,0,45,0,2,30
49,1,0,47,0,20,36
50,1,0,51,0,30,25
51,1,0,53,0,43,36
52,1,0,55,0,42,38
53,2,0,3,0,38,35
54,2,0,7,0,20,25
55,2,0,8,0,33,16
56,2,0,9,0,24,46
57,2,0,11,0,37,8
58,2,0,14,0,29,46
59,2,0,16,0,24,16
60,2,0,18,0,31,37
61,2,0,21,0,30,34
62,2,0,22,0,17,36
63,2,0,23,0,14,36
64,2,0,27,0,7,38
65,2,0,31,0,44,44
66,2,0,38,0,32,30
67,2,0,39,0,5,42
68,2,0,41,0,30,43
69,2,0,43,0,14,43
70,2,0,44,0,11,40
71,2,0,45,0,46,16
72,2,0,46,0,40,25
73,2,0,47,0,38,46
74,2,0,48,0,40,30
75,2,0,51,0,41,11
76,2,0,52,0,47,30
77,2,0,53,0,20,37
78,2,0,55,0,32,42
79,3,0,4,0,43,9
80,3,0,5,0,30,48
81,3,0,6,0,14,24
82,3,0,7,0,4,16
83,3,0,8,0,37,34
84,3,0,9,0,18,38
85,3,0,14,0,45,33
86,3,0,16,0,12,35
87,3,0,18,0,49,13
88,3,0,19,0,25,6
89,3,0,21,0,48,21
90,3,0,23,0,10,39
91,3,0,32,0,33,9
92,3,0,34,0,21,26
93,3,0,40,0,15,1
94,3,0,45,0,46,29
95,3,0,49,0,29,8
96,3,0,50,0,6,9
97,3,0,51,0,19,43
98,3,0,52,0,44,33
99,3,0,53,0,7,21
100,3,0,54,0,7,7
101,3,0,55,0,11,25
102,3,0,56,0,19,36
103,3,0,59,0,5,37
104,4,0,5,0,13,19
105,4,0,7,0,47,38
106,4,0,8,0,9,20
107,4,0,9,0,28,41
108,4,0,10,0,9,10
109,4,0,11,0,46,49
110,4,0,12,0,6,19
111,4,0,14,0,33,5
112,4,0,16,0,1,16
113,4,0,17,0,9,47
114,4,0,25,0,13,22
115,4,0,30,0,23,30
116,4,0,35,0,1,5
117,4,0,37,0,44,16
118,4,0,43,0,26,2
119,4,0,51,0,4,40
120,4,0,52,0,33,39
121,4,0,53,0,12,30
122,4,0,55,0,18,15
123,4,0,58,0,47,27
124,5,0,6,0,30,41
125,5,0,7,0,46,41
126,5,0,8,0,10,23
127,5,0,9,0,8,4
128,5,0,10,0,49,29
129,5,0,11,0,38,17
130,5,0,12,0,28,9
131,5,0,13,0,23,32
132,5,0,17,0,23,46
133,5,0,20,0,46,6
134,5,0,21,0,12,15
135,5,0,25,0,11,29
136,5,0,27,0,28,41
137,5,0,32,0,2,43
138,5,0,34,0,34,41
139,5,0,35,0,11,14
140,5,0,40,0,20,11
141,5,0,42,0,29,8
142,5,0,47,0,21,47
143,5,0,48,0,20,1
144,5,0,54,0,35,7
145,5,0,56,0,31,37
146,5,0,59,0,13,6
147,6,0,7,0,25,10
148,6,0,9,0,38,2
149,6,0,10,0,2,13
150,6,0,13,0,2,23
151,6,0,14,0,15,30
152,6,0,15,0,35,11
153,6,0,16,0,47,2
154,6,0,17,0,13,42
155,6,0,19,0,18,8
156,6,0,21,0,15,43
157,6,0,23,0,33,17
158,6,0,26,0,15,24
159,6,0,32,0,35,35
160,6,0,33,0,19,38
161,6,0,34,0,34,19
162,6,0,35,0,23,8
163,6,0,40,0,15,43
164,6,0,43,0,43,9
165,6,0,45,0,14,37
166,6,0,47,0,4,10
167,6,0,49,0,36,36
168,6,0,51,0,46,26
169,6,0,55,0,12,43
170,6,0,56,0,32,40
171,6,0,59,0,9,17
172,7,0,10,0,6,17
173,7,0,12,0,38,46
174,7,0,13,0,33,10
175,7,0,17,0,29,13
176,7,0,22,0,7,42
177,7,0,25,0,23,41
178,7,0,26,0,18,41
179,7,0,27,0,39,24
180,7,0,30,0,31,4
181,7,0,31,0,2,25
182,7,0,34,0,48,23
183,7,0,36,0,10,39
184,7,0,37,0,48,9
185,7,0,46,0,32,30
186,7,0,48,0,27,34
187,7,0,49,0,15,1
188,7,0,51,0,49,7
189,7,0,52,0,45,21
190,7,0,53,0,1,14
191,7,0,55,0,47,17
192,7,0,57,0,9,19
193,8,0,9,0,46,47
194,8,0,10,0,8,19
195,8,0,11,0,32,44
196,8,0,12,0,15,26
197,8,0,15,0,4,23
198,8,0,17,0,13,32
199,8,0,20,0,47,36
200,8,0,24,0,20,42
201,8,0,28,0,47,49
202,8,0,32,0,14,26
203,8,0,33,0,34,26
204,8,0,40,0,49,32
205,8,0,42,0,36,26
206,8,0,43,0,42,4
207,8,0,47,0,11,30
208,8,0,49,0,30,26
209,8,0,50,0,38,45
210,8,0,51,0,23,33
211,8,0,57,0,22,25
212,9,0,10,0,20,46
213,9,0,11,0,21,40
214,9,0,12,0,6,8
215,9,0,13,0,48,25
216,9,0,14,0,9,10
217,9,0,16,0,45,21
218,9,0,19,0,18,33
219,9,0,21,0,44,9
220,9,0,22,0,20,24
221,9,0,25,0,10,15
222,9,0,26,0,45,2
223,9,0,29,0,5,44
224,9,0,35,0,27,17
225,9,0,37,0,43,48
226,9,0,39,0,16,29
227,9,0,40,0,1,23
228,9,0,42,0,34,8
229,9,0,43,0,34,49
230,9,0,45,0,11,16
231,9,0,50,0,17,31
232,9,0,51,0,20,18
233,9,0,55,0,16,26
234,9,0,56,0,10,22
235,9,0,59,0,32,17
236,10,0,13,0,13,33
237,10,0,14,0,17,35
238,10,0,17,0,24,25
239,10,0,18,0,9,10
240,10,0,19,0,2,32
241,10,0,20,0,38,47
242,10,0,21,0,46,18
243,10,0,25,0,41,25
244,10,0,29,0,47,33
245,10,0,31,0,5,44
246,10,0,36,0,35,40
247,10,0,37,0,31,4
248,10,0,38,0,48,27
249,10,0,39,0,30,45
250,10,0,40,0,19,29
251,10,0,42,0,24,36
252,10,0,44,0,10,35
253,10,0,47,0,9,14
254,10,0,48,0,22,7
255,10,0,49,0,49,28
256,10,0,53,0,25,1
257,10,0,56,0,22,48
258,10,0,57,0,12,16
259,11,0,12,0,47,2
260,11,0,13,0,45,6
261,11,0,16,0,16,33
262,11,0,17,0,31,47
263,11,0,23,0,31,37
264,11,0,27,0,20,24
265,11,0,29,0,32,48
266,11,0,30,0,14,38
267,11,0,31,0,34,17
268,11,0,34,0,24,48
269,11,0,36,0,10,20
270,11,0,38,0,25,49
271,11,0,39,0,17,28
272,11,0,42,0,27,15
273,11,0,44,0,40,41
274,11,0,49,0,1,47
275,11,0,57,0,27,38
276,11,0,59,0,29,3
277,12,0,13,0,22,39
278,12,0,14,0,12,1
279,12,0,18,0,13,28
280,12,0,22,0,19,43
281,12,0,24,0,15,18
282,12,0,27,0,45,42
283,12,0,30,0,4,28
284,12,0,32,0,18,35
285,12,0,33,0,14,45
286,12,0,36,0,20,32
287,12,0,37,0,46,1
288,12,0,43,0,11,4
289,12,0,44,0,37,28
290,12,0,46,0,33,48
291,12,0,48,0,25,42
292,12,0,59,0,37,2
293,13,0,14,0,43,49
294,13,0,16,0,7,47
295,13,0,17,0,2,23
296,13,0,20,0,36,19
297,13,0,21,0,17,7
298,13,0,24,0,8,15
299,13,0,27,0,4,35
300,13,0,29,0,35,17
301,13,0,30,0,9,11
302,13,0,31,0,20,40
303,13,0,32,0,28,46
304,13,0,34,0,2,38
305,13,0,36,0,40,32
306,13,0,37,0,31,38
307,13,0,38,0,28,13
308,13,0,39,0,27,45
309,13,0,44,0,20,10
310,13,0,46,0,34,22
311,13,0,48,0,33,45
312,13,0,49,0,20,35
313,13,0,52,0,2,23
314,13,0,53,0,36,19
315,13,0,56,0,49,22
316,13,0,59,0,35,6
317,14,0,15,0,2,1
318,14,0,24,0,45,10
319,14,0,27,0,8,32
320,14,0,29,0,12,4
321,14,0,30,0,19,13
322,14,0,33,0,24,12
323,14,0,34,0,46,15
324,14,0,38,0,8,38
325,14,0,40,0,13,44
326,14,0,43,0,25,19
327,14,0,50,0,37,22
328,14,0,52,0,1,35
329,14,0,54,0,47,35
330,14,0,55,0,39,28
331,14,0,58,0,21,30
332,15,0,16,0,7,29
333,15,0,20,0,45,3
334,15,0,24,0,6,18
335,15,0,25,0,29,24
336,15,0,26,0,35,11
337,15,0,28,0,41,7
338,15,0,29,0,19,18
339,15,0,30,0,47,9
340,15,0,32,0,36,1
341,15,0,33,0,13,11
342,15,0,34,0,11,40
343,15,0,37,0,31,34
344,15,0,38,0,13,42
345,15,0,39,0,36,21
346,15,0,40,0,16,17
347,15,0,41,0,17,8
348,15,0,45,0,13,45
349,15,0,47,0,46,3
350,15,0,49,0,32,44
351,15,0,52,0,13,35
352,15,0,53,0,38,43
353,15,0,54,0,16,20
354,15,0,57,0,30,14
355,15,0,58,0,10,49
356,16,0,17,0,38,39
357,16,0,19,0,23,49
358,16,0,24,0,17,13
359,16,0,27,0,7,12
360,16,0,28,0,4,20
361,16,0,29,0,25,6
362,16,0,31,0,49,45
363,16,0,33,0,22,31
364,16,0,34,0,6,15
365,16,0,40,0,31,2
366,16,0,42,0,24,4
367,16,0,43,0,1,19
368,16,0,45,0,49,16
369,16,0,47,0,9,23
370,16,0,49,0,28,45
371,16,0,51,0,45,37
372,16,0,52,0,33,11
373,16,0,56,0,21,36
374,16,0,57,0,37,32
375,16,0,59,0,38,27
376,17,0,18,0,46,37
377,17,0,19,0,7,45
378,17,0,21,0,26,16
379,17,0,24,0,40,21
380,17,0,26,0,1,22
381,17,0,27,0,23,6
382,17,0,30,0,20,32
383,17,0,31,0,29,33
384,17,0,34,0,22,34
385,17,0,35,0,17,48
386,17,0,37,0,12,22
387,17,0,39,0,27,32
388,17,0,42,0,34,36
389,17,0,43,0,34,25
390,17,0,45,0,2,14
391,17,0,46,0,4,36
392,18,0,21,0,19,31
393,18,0,26,0,23,43
394,18,0,27,0,15,40
395,18,0,28,0,9,35
396,18,0,30,0,18,7
397,18,0,31,0,20,24
398,18,0,32,0,38,24
399,18,0,35,0,25,42
400,18,0,36,0,27,21
401,18,0,39,0,10,16
402,18,0,40,0,32,12
403,18,0,41,0,27,13
404,18,0,43,0,19,11
405,18,0,45,0,14,15
406,18,0,47,0,40,38
407,18,0,50,0,36,36
408,18,0,53,0,6,29
409,18,0,54,0,41,31
410,18,0,56,0,26,37
411,18,0,58,0,20,11
412,19,0,20,0,23,47
413,19,0,21,0,31,49
414,19,0,24,0,15,29
415,19,0,28,0,27,25
416,19,0,29,0,37,29
417,19,0,31,0,37,26
418,19,0,35,0,41,19
419,19,0,40,0,5,46
420,19,0,44,0,23,23
421,19,0,45,0,40,17
422,19,0,46,0,22,11
423,19,0,50,0,16,18
424,19,0,51,0,43,14
425,19,0,52,0,4,19
426,19,0,57,0,40,30
427,19,0,59,0,15,4
428,20,0,24,0,42,22
429,20,0,25,0,29,46
430,20,0,29,0,30,45
431,20,0,30,0,38,30
432,20,0,32,0,37,13
433,20,0,33,0,14,22
434,20,0,35,0,26,7
435,20,0,36,0,9,32
436,20,0,38,0,35,48
437,20,0,39,0,31,4
438,20,0,43,0,24,20
439,20,0,46,0,23,45
440,20,0,49,0,38,10
441,20,0,50,0,43,4
442,20,0,51,0,5,22
443,20,0,52,0,18,40
444,20,0,55,0,38,24
445,20,0,58,0,3,24
446,21,0,22,0,29,43
447,21,0,24,0,17,30
448,21,0,28,0,41,35
449,21,0,30,0,26,25
450,21,0,37,0,40,35
451,21,0,44,0,32,29
452,21,0,48,0,35,9
453,21,0,49,0,19,9
454,21,0,50,0,3,1
455,21,0,51,0,20,11
456,21,0,52,0,37,7
457,21,0,53,0,21,9
458,21,0,55,0,3,16
459,21,0,58,0,39,12
460,22,0,24,0,5,34
461,22,0,26,0,12,26
462,22,0,29,0,21,22
463,22,0,31,0,46,14
464,22,0,34,0,12,15
465,22,0,39,0,49,27
466,22,0,45,0,17,16
467,22,0,53,0,39,21
468,23,0,26,0,27,18
469,23,0,28,0,13,49
470,23,0,37,0,6,36
471,23,0,38,0,29,2
472,23,0,40,0,27,32
473,23,0,48,0,17,48
474,23,0,49,0,48,38
475,23,0,50,0,9,7
476,23,0,51,0,18,45
477,23,0,54,0,48,5
478,23,0,59,0,7,3
479,24,0,26,0,9,21
480,24,0,30,0,37,18
481,24,0,32,0,23,16
482,24,0,35,0,11,37
483,24,0,40,0,44,22
484,24,0,41,0,22,16
485,24,0,45,0,39,40
486,24,0,51,0,24,41
487,24,0,54,0,13,5
