LinkId,srcNodeId,srcIntfId,dstNodeId,dstIntfId,bandwidth,cost
1,0,0,1,0,28,2
2,0,0,3,0,4,1
3,0,0,6,0,8,3
4,0,0,7,0,38,2
5,0,0,8,0,43,1
6,0,0,11,0,48,2
7,0,0,15,0,25,1
8,0,0,16,0,46,2
9,0,0,20,0,1,3
10,0,0,22,0,42,1
11,0,0,24,0,11,1
12,0,0,27,0,5,2
13,0,0,28,0,14,3
14,0,0,30,0,42,1
15,0,0,33,0,10,1
16,0,0,38,0,3,1
17,0,0,43,0,27,3
18,0,0,45,0,9,1
19,0,0,50,0,49,2
20,0,0,51,0,40,2
21,0,0,54,0,8,1
22,0,0,55,0,34,1
23,0,0,56,0,27,1
24,0,0,57,0,37,1
25,0,0,59,0,15,3
26,0,0,62,0,22,3
27,0,0,68,0,18,3
28,0,0,75,0,48,2
29,0,0,78,0,36,1
30,0,0,81,0,12,2
31,0,0,82,0,24,1
32,0,0,84,0,41,2
33,0,0,87,0,6,2
34,0,0,91,0,7,2
35,0,0,92,0,11,1
36,0,0,95,0,39,2
37,1,0,2,0,45,3
38,1,0,4,0,5,3
39,1,0,7,0,47,3
40,1,0,8,0,42,1
41,1,0,11,0,25,3
42,1,0,12,0,10,2
43,1,0,15,0,32,2
44,1,0,16,0,32,1
45,1,0,20,0,45,2
46,1,0,22,0,1,1
47,1,0,25,0,18,1
48,1,0,29,0,11,1
49,1,0,31,0,23,3
50,1,0,33,0,18,2
51,1,0,35,0,34,2
52,1,0,37,0,21,1
53,1,0,41,0,18,2
54,1,0,42,0,44,2
55,1,0,43,0,3,3
56,1,0,45,0,18,2
57,1,0,47,0,11,2
58,1,0,50,0,14,1
59,1,0,51,0,6,1
60,1,0,55,0,30,2
61,1,0,62,0,22,1
62,1,0,64,0,48,3
63,1,0,75,0,8,1
64,1,0,76,0,10,2
65,1,0,77,0,36,3
66,1,0,78,0,30,1
67,1,0,80,0,49,1
68,1,0,81,0,28,2
69,1,0,83,0,6,3
70,1,0,87,0,25,3
71,1,0,89,0,39,2
72,1,0,91,0,34,1
73,1,0,93,0,10,3
74,1,0,95,0,34,1
75,1,0,96,0,38,2
76,2,0,3,0,44,3
77,2,0,5,0,34,3
78,2,0,9,0,37,3
79,2,0,11,0,37,2
80,2,0,14,0,41,2
81,2,0,19,0,25,1
82,2,0,20,0,7,1
83,2,0,21,0,32,3
84,2,0,23,0,19,2
85,2,0,25,0,42,3
86,2,0,30,0,23,3
87,2,0,32,0,2,1
88,2,0,35,0,42,2
89,2,0,38,0,47,3
90,2,0,40,0,3,1
91,2,0,42,0,37,1
92,2,0,48,0,31,3
93,2,0,51,0,29,2
94,2,0,53,0,7,3
95,2,0,54,0,23,3
96,2,0,60,0,40,2
97,2,0,61,0,24,3
98,2,0,63,0,42,2
99,2,0,65,0,41,1
