LinkId,srcNodeId,srcIntfId,dstNodeId,dstIntfId,bandwidth,cost
1,0,0,1,0,24,4
2,0,0,2,0,40,40
3,0,0,3,0,18,10
4,0,0,6,0,1,28
5,0,0,8,0,42,33
6,0,0,9,0,1,42
7,0,0,10,0,17,34
8,0,0,12,0,5,29
9,0,0,15,0,14,22
10,0,0,18,0,31,21
11,1,0,2,0,17,22
12,1,0,5,0,31,25
13,1,0,7,0,43,22
14,1,0,9,0,36,42
15,1,0,10,0,39,22
16,1,0,17,0,18,9
17,1,0,19,0,44,38
18,2,0,3,0,2,36
19,2,0,5,0,36,23
20,2,0,8,0,36,35
21,2,0,18,0,24,34
22,2,0,19,0,6,15
23,3,0,4,0,26,27
24,3,0,5,0,35,39
25,3,0,12,0,38,6
26,3,0,13,0,27,41
27,3,0,14,0,19,31
28,3,0,16,0,15,33
29,3,0,17,0,31,33
30,3,0,18,0,22,40
31,4,0,5,0,17,39
32,4,0,6,0,13,13
33,4,0,7,0,16,29
34,4,0,8,0,29,38
35,4,0,10,0,17,5
36,4,0,14,0,13,35
37,4,0,17,0,9,9
38,5,0,7,0,22,28
39,5,0,9,0,21,44
40,5,0,11,0,22,29
41,5,0,13,0,14,15
42,5,0,14,0,22,33
43,5,0,16,0,12,25
44,5,0,17,0,8,23
45,6,0,8,0,12,14
46,6,0,11,0,1,8
47,6,0,12,0,12,30
48,6,0,14,0,24,13
49,6,0,16,0,7,46
50,6,0,17,0,2,11
51,7,0,11,0,41,5
52,7,0,12,0,34,36
53,7,0,18,0,12,19
54,8,0,10,0,24,25
55,8,0,18,0,16,12
56,9,0,12,0,42,16
57,9,0,13,0,6,37
58,10,0,14,0,15,49
59,10,0,18,0,35,17
60,11,0,15,0,5,25
61,11,0,16,0,29,6
62,11,0,17,0,29,6
63,13,0,16,0,30,28
64,13,0,18,0,48,32
65,13,0,19,0,24,6
66,14,0,16,0,12,26
67,14,0,19,0,35,3
68,15,0,19,0,31,45
69,16,0,17,0,27,46
70,17,0,18,0,18,8
