LinkId,srcNodeId,srcIntfId,dstNodeId,dstIntfId,bandwidth,cost
1,0,0,1,0,19,30
2,0,0,2,0,7,43
3,0,0,4,0,13,43
4,0,0,7,0,48,16
5,0,0,10,0,7,28
6,0,0,11,0,49,39
7,0,0,12,0,30,43
8,0,0,15,0,45,32
9,0,0,16,0,12,47
10,0,0,17,0,24,45
11,0,0,22,0,13,46
12,0,0,23,0,41,21
13,0,0,27,0,10,14
14,0,0,30,0,20,31
15,0,0,37,0,3,21
16,0,0,38,0,41,46
17,0,0,39,0,21,7
18,0,0,40,0,31,21
19,0,0,47,0,22,30
20,0,0,50,0,49,7
21,0,0,51,0,12,5
22,0,0,53,0,15,42
23,0,0,60,0,27,13
24,0,0,62,0,10,28
25,0,0,63,0,29,36
26,0,0,70,0,47,42
27,0,0,80,0,31,14
28,0,0,86,0,7,14
29,0,0,87,0,26,12
30,0,0,89,0,17,15
31,0,0,95,0,36,3
32,0,0,99,0,43,26
33,0,0,101,0,13,22
34,0,0,113,0,25,26
35,0,0,119,0,31,3
36,0,0,125,0,20,35
37,0,0,128,0,24,14
38,0,0,131,0,33,13
39,0,0,133,0,18,45
40,0,0,134,0,19,41
41,0,0,151,0,23,18
42,0,0,154,0,8,7
43,0,0,161,0,14,2
44,0,0,162,0,37,7
45,0,0,182,0,5,41
46,0,0,189,0,13,15
47,0,0,191,0,24,41
48,0,0,196,0,20,19
49,0,0,202,0,12,35
50,0,0,206,0,16,35
51,0,0,210,0,2,21
52,0,0,211,0,35,36
53,0,0,218,0,13,38
54,0,0,222,0,7,2
55,0,0,227,0,41,19
56,0,0,232,0,20,25
57,0,0,233,0,23,41
58,0,0,236,0,4,38
59,0,0,241,0,13,2
60,0,0,242,0,43,12
61,0,0,245,0,47,22
62,0,0,248,0,42,1
63,0,0,249,0,39,12
64,0,0,251,0,42,25
65,0,0,253,0,25,46
66,0,0,254,0,8,28
67,0,0,263,0,47,20
68,0,0,266,0,16,43
69,0,0,271,0,7,31
70,0,0,274,0,18,9
71,0,0,282,0,47,23
72,0,0,283,0,38,33
73,0,0,285,0,13,47
74,0,0,286,0,27,11
75,0,0,291,0,39,10
76,0,0,296,0,8,4
77,0,0,298,0,23,47
78,0,0,303,0,19,48
79,0,0,304,0,44,47
80,0,0,305,0,29,10
81,0,0,307,0,6,37
82,0,0,309,0,37,7
83,0,0,319,0,2,37
84,0,0,327,0,42,32
85,0,0,328,0,30,15
86,0,0,329,0,25,19
87,0,0,339,0,28,21
88,0,0,356,0,46,7
89,0,0,368,0,7,17
90,0,0,371,0,42,47
91,0,0,372,0,20,10
92,0,0,373,0,38,20
