LinkId,srcNodeId,srcIntfId,dstNodeId,dstIntfId,bandwidth,cost
1,0,0,1,0,13,20
2,0,0,2,0,18,36
3,0,0,3,0,23,47
4,0,0,4,0,7,15
5,0,0,5,0,37,7
6,0,0,8,0,6,10
7,0,0,9,0,40,30
8,0,0,10,0,25,2
9,0,0,12,0,2,16
10,0,0,20,0,48,35
11,0,0,21,0,25,28
12,0,0,23,0,45,28
13,0,0,24,0,38,3
14,0,0,27,0,32,7
15,0,0,31,0,6,27
16,0,0,33,0,34,22
17,0,0,36,0,27,31
18,0,0,38,0,14,48
19,0,0,41,0,31,11
20,0,0,44,0,46,24
21,0,0,45,0,4,29
22,0,0,47,0,45,33
23,0,0,49,0,7,26
24,0,0,53,0,32,17
25,0,0,55,0,3,1
26,0,0,59,0,39,23
27,0,0,60,0,29,31
28,0,0,61,0,32,42
29,0,0,62,0,36,18
30,0,0,64,0,45,27
31,0,0,66,0,46,15
32,0,0,68,0,46,25
33,0,0,69,0,29,43
34,0,0,70,0,29,8
35,0,0,71,0,18,34
36,0,0,74,0,10,37
37,0,0,75,0,10,29
38,0,0,76,0,5,33
39,0,0,78,0,9,29
40,0,0,83,0,11,5
41,0,0,89,0,31,44
42,0,0,90,0,15,37
43,0,0,93,0,14,7
44,0,0,97,0,31,42
45,0,0,100,0,35,46
46,0,0,101,0,6,1
47,0,0,105,0,27,46
48,0,0,106,0,43,11
49,0,0,110,0,37,48
50,0,0,112,0,42,35
51,0,0,113,0,7,29
52,0,0,117,0,30,15
53,0,0,120,0,40,41
54,0,0,122,0,13,9
55,0,0,123,0,13,47
56,0,0,126,0,21,25
57,0,0,127,0,41,36
58,0,0,131,0,12,3
59,0,0,134,0,14,22
60,0,0,137,0,4,14
61,0,0,139,0,45,26
62,0,0,141,0,45,2
63,0,0,142,0,3,22
64,0,0,143,0,25,45
65,0,0,147,0,19,10
66,0,0,149,0,8,24
67,0,0,151,0,7,3
68,0,0,153,0,34,49
69,0,0,155,0,45,49
70,0,0,157,0,9,45
71,0,0,161,0,11,20
72,0,0,162,0,45,16
73,0,0,166,0,28,6
74,0,0,168,0,19,29
75,0,0,170,0,37,13
76,0,0,171,0,29,3
77,0,0,172,0,29,43
78,0,0,173,0,14,13
79,0,0,180,0,12,23
80,0,0,181,0,20,40
81,0,0,182,0,11,49
82,0,0,187,0,26,31
83,0,0,190,0,16,11
84,0,0,193,0,29,22
85,0,0,196,0,9,45
86,0,0,197,0,33,19
87,0,0,199,0,10,14
88,0,0,200,0,32,36
89,0,0,203,0,15,35
90,0,0,207,0,11,45
91,0,0,210,0,10,41
92,0,0,212,0,25,16
93,0,0,213,0,30,16
94,0,0,214,0,37,7
95,0,0,215,0,20,39
96,0,0,216,0,5,48
97,0,0,218,0,49,17
98,0,0,224,0,3,2
99,0,0,225,0,18,44
100,0,0,226,0,36,32
101,0,0,227,0,40,6
102,0,0,228,0,1,21
103,0,0,230,0,19,21
104,0,0,236,0,46,12
105,0,0,238,0,31,15
106,0,0,241,0,30,2
107,0,0,242,0,3,47
108,0,0,243,0,9,3
109,0,0,247,0,40,6
110,0,0,248,0,32,38
111,0,0,252,0,36,23
112,0,0,253,0,39,37
113,0,0,257,0,48,28
114,0,0,258,0,2,44
115,0,0,260,0,45,28
116,0,0,261,0,39,5
117,0,0,262,0,19,16
118,0,0,263,0,10,30
119,0,0,266,0,49,15
120,0,0,267,0,37,6
121,0,0,274,0,24,40
122,0,0,275,0,11,16
123,0,0,276,0,8,31
124,0,0,277,0,34,25
125,0,0,280,0,39,29
126,0,0,282,0,36,38
127,0,0,284,0,26,29
128,0,0,285,0,48,4
129,0,0,288,0,4,39
130,0,0,289,0,37,1
131,0,0,292,0,39,25
132,0,0,295,0,5,23
133,0,0,298,0,44,14
134,0,0,302,0,44,2
135,0,0,307,0,31,3
136,0,0,311,0,38,13
137,0,0,312,0,18,41
138,0,0,313,0,46,20
139,0,0,317,0,45,7
140,0,0,318,0,46,15
141,0,0,321,0,39,25
142,0,0,323,0,33,8
143,0,0,324,0,42,31
144,0,0,325,0,40,44
145,0,0,327,0,8,42
146,0,0,329,0,1,33
147,0,0,330,0,1,26
148,0,0,332,0,44,17
149,0,0,339,0,30,2
150,0,0,341,0,22,2
151,0,0,347,0,40,27
152,0,0,351,0,40,30
153,0,0,352,0,13,20
154,0,0,354,0,28,3
155,0,0,355,0,15,19
156,0,0,356,0,46,49
157,0,0,357,0,36,8
158,0,0,358,0,44,13
159,0,0,368,0,33,15
160,0,0,369,0,40,33
161,0,0,375,0,33,19
162,0,0,376,0,31,29
163,0,0,378,0,17,15
164,0,0,380,0,45,3
165,0,0,382,0,7,48
166,0,0,384,0,22,21
167,0,0,386,0,4,32
168,0,0,388,0,2,44
169,0,0,389,0,10,24
170,0,0,392,0,40,4
171,0,0,394,0,10,44
172,0,0,395,0,26,14
173,0,0,396,0,42,26
174,0,0,399,0,17,7
175,0,0,403,0,6,28
176,0,0,404,0,22,36
177,0,0,405,0,16,16
178,0,0,406,0,40,34
179,0,0,407,0,10,18
180,0,0,409,0,25,18
181,0,0,410,0,23,5
182,0,0,412,0,26,2
183,0,0,413,0,3,1
184,0,0,419,0,22,42
185,0,0,420,0,9,33
186,0,0,422,0,1,36
187,0,0,424,0,39,3
188,0,0,426,0,22,42
189,0,0,428,0,36,15
190,0,0,429,0,44,2
191,0,0,431,0,19,40
192,0,0,432,0,9,46
193,0,0,435,0,41,41
194,0,0,436,0,48,47
195,0,0,439,0,20,28
196,0,0,440,0,20,21
197,0,0,441,0,28,47
198,0,0,442,0,49,29
199,0,0,444,0,42,45
200,0,0,446,0,10,23
201,0,0,449,0,43,30
202,0,0,452,0,8,27
203,0,0,453,0,30,10
204,0,0,455,0,7,39
205,0,0,456,0,14,18
206,0,0,457,0,17,22
207,0,0,461,0,19,38
208,0,0,463,0,49,41
209,0,0,465,0,23,20
210,0,0,466,0,20,17
211,0,0,467,0,5,19
212,0,0,468,0,48,48
213,0,0,473,0,43,45
214,0,0,475,0,48,44
215,0,0,477,0,18,36
216,0,0,479,0,18,12
217,0,0,480,0,20,48
