LinkId,srcNodeId,srcIntfId,dstNodeId,dstIntfId,bandwidth,cost
1,0,0,1,0,44,25
2,0,0,2,0,28,28
3,0,0,4,0,30,6
4,0,0,9,0,18,36
5,0,0,15,0,29,40
6,0,0,25,0,39,12
7,0,0,27,0,26,13
8,0,0,39,0,38,3
9,0,0,46,0,23,8
10,1,0,3,0,6,12
11,1,0,4,0,22,24
12,1,0,6,0,32,30
13,1,0,7,0,31,31
14,1,0,11,0,47,15
15,1,0,13,0,32,35
16,1,0,14,0,40,31
17,1,0,15,0,14,36
18,1,0,16,0,9,38
19,1,0,18,0,17,38
20,1,0,20,0,15,18
21,1,0,22,0,45,16
22,1,0,23,0,41,33
23,1,0,25,0,3,5
24,1,0,26,0,1,21
25,1,0,37,0,29,37
26,1,0,43,0,29,19
27,2,0,3,0,17,16
28,2,0,12,0,1,9
29,2,0,14,0,1,44
30,2,0,16,0,7,29
31,2,0,21,0,10,4
32,2,0,28,0,41,20
33,2,0,29,0,44,21
34,2,0,45,0,27,11
35,2,0,48,0,7,47
36,3,0,6,0,24,13
37,3,0,8,0,20,9
38,3,0,28,0,5,5
39,3,0,29,0,49,40
40,3,0,32,0,4,16
41,3,0,33,0,27,3
42,3,0,35,0,13,14
43,3,0,36,0,4,40
44,3,0,47,0,44,25
45,4,0,5,0,39,35
46,4,0,9,0,27,39
47,4,0,10,0,20,29
48,4,0,13,0,21,21
49,4,0,16,0,42,30
50,4,0,20,0,31,19
51,4,0,30,0,27,45
52,4,0,38,0,30,8
53,4,0,39,0,6,46
54,4,0,46,0,8,23
55,4,0,48,0,8,48
56,4,0,49,0,12,22
57,5,0,11,0,7,45
58,5,0,13,0,32,14
59,5,0,25,0,34,45
60,5,0,30,0,40,47
61,5,0,42,0,18,44
62,5,0,45,0,12,18
63,5,0,46,0,28,48
64,5,0,47,0,35,27
65,6,0,21,0,40,36
66,6,0,28,0,10,20
67,6,0,36,0,23,1
68,6,0,42,0,44,45
69,6,0,45,0,1,6
70,6,0,49,0,8,8
71,7,0,9,0,8,31
72,7,0,12,0,24,21
73,7,0,14,0,43,49
74,7,0,15,0,29,41
75,7,0,21,0,36,18
76,7,0,24,0,33,41
77,7,0,25,0,23,37
78,7,0,27,0,29,18
79,7,0,28,0,27,19
80,7,0,39,0,8,41
81,7,0,40,0,38,37
82,8,0,10,0,18,27
83,8,0,17,0,19,46
84,8,0,21,0,49,13
85,8,0,27,0,41,8
86,8,0,33,0,19,46
87,8,0,41,0,26,2
88,8,0,45,0,19,31
89,8,0,46,0,2,7
90,8,0,49,0,40,34
91,9,0,11,0,38,29
92,9,0,20,0,42,8
93,9,0,21,0,21,46
94,9,0,23,0,4,5
95,9,0,25,0,13,4
96,9,0,26,0,45,43
97,9,0,30,0,49,35
98,9,0,32,0,28,48
99,9,0,34,0,25,42
100,9,0,41,0,43,23
101,9,0,43,0,44,47
102,9,0,44,0,35,26
103,10,0,24,0,6,40
104,10,0,27,0,39,29
105,10,0,33,0,3,35
106,10,0,34,0,2,31
107,10,0,38,0,28,44
108,10,0,39,0,4,49
109,10,0,45,0,18,27
110,10,0,49,0,45,33
111,11,0,13,0,22,46
112,11,0,14,0,3,28
113,11,0,32,0,7,31
114,11,0,33,0,25,3
115,11,0,37,0,33,45
116,11,0,44,0,33,16
117,11,0,48,0,39,28
118,12,0,13,0,1,26
119,12,0,19,0,36,8
120,12,0,27,0,25,17
121,12,0,28,0,19,39
122,12,0,33,0,14,27
123,12,0,34,0,39,13
124,12,0,42,0,37,32
125,13,0,22,0,29,25
126,13,0,25,0,11,20
127,13,0,26,0,25,2
128,13,0,46,0,10,24
129,14,0,15,0,20,49
130,14,0,18,0,6,13
131,14,0,21,0,39,42
132,14,0,33,0,12,10
133,14,0,34,0,22,24
134,14,0,41,0,11,19
135,14,0,49,0,19,10
136,15,0,22,0,48,11
137,16,0,19,0,14,26
138,16,0,20,0,11,45
139,16,0,21,0,20,29
140,16,0,23,0,31,37
141,16,0,24,0,10,5
142,16,0,27,0,21,46
143,16,0,29,0,16,34
144,16,0,31,0,4,19
145,16,0,33,0,44,32
146,16,0,34,0,47,10
147,16,0,40,0,33,34
148,16,0,43,0,49,9
149,16,0,45,0,22,41
150,16,0,48,0,41,12
151,17,0,20,0,17,9
152,17,0,21,0,40,39
153,17,0,32,0,4,48
154,17,0,38,0,38,6
155,17,0,43,0,40,11
156,18,0,29,0,28,43
157,18,0,33,0,25,3
158,18,0,43,0,32,28
159,18,0,47,0,46,12
160,18,0,49,0,38,15
161,19,0,20,0,32,16
162,19,0,22,0,14,20
163,19,0,33,0,39,1
164,19,0,34,0,25,28
165,19,0,37,0,30,20
166,19,0,38,0,2,38
167,19,0,42,0,18,19
168,20,0,23,0,22,42
169,20,0,26,0,32,32
170,20,0,27,0,25,19
171,20,0,28,0,1,47
172,20,0,30,0,3,5
173,20,0,32,0,46,23
174,20,0,40,0,47,26
175,20,0,41,0,42,3
176,21,0,24,0,6,21
177,21,0,28,0,47,34
178,21,0,29,0,38,19
179,21,0,33,0,43,1
180,21,0,34,0,15,46
181,21,0,35,0,41,6
182,21,0,40,0,41,27
183,21,0,44,0,5,47
184,21,0,49,0,7,6
185,22,0,35,0,10,27
186,22,0,36,0,6,7
187,22,0,37,0,37,29
188,22,0,38,0,7,4
189,22,0,44,0,5,30
190,23,0,28,0,29,35
191,23,0,31,0,21,32
192,23,0,34,0,37,42
193,23,0,46,0,13,16
194,24,0,25,0,7,37
195,24,0,32,0,11,4
196,24,0,39,0,26,28
197,24,0,44,0,26,17
198,24,0,48,0,39,32
199,25,0,32,0,38,3
