LinkId,srcNodeId,srcIntfId,dstNodeId,dstIntfId,bandwidth,cost
1,0,0,1,0,30,25
2,0,0,2,0,20,46
3,0,0,11,0,18,9
4,0,0,12,0,28,26
5,0,0,13,0,20,19
6,0,0,20,0,9,34
7,0,0,25,0,40,6
8,0,0,49,0,23,33
9,0,0,59,0,2,47
10,0,0,60,0,38,3
11,0,0,67,0,35,37
12,0,0,80,0,2,11
13,0,0,98,0,14,13
14,0,0,113,0,12,25
15,0,0,133,0,32,29
16,0,0,141,0,42,41
17,0,0,148,0,19,48
18,0,0,152,0,7,6
19,0,0,167,0,3,42
20,0,0,168,0,36,1
21,0,0,169,0,5,26
22,0,0,184,0,33,46
23,0,0,194,0,29,7
24,0,0,200,0,24,6
25,0,0,205,0,31,21
26,0,0,215,0,6,32
27,0,0,230,0,9,21
28,0,0,243,0,43,23
29,0,0,261,0,10,21
30,0,0,264,0,38,39
31,0,0,274,0,44,49
32,0,0,306,0,23,34
33,0,0,311,0,4,49
34,0,0,318,0,44,12
35,0,0,323,0,2,17
36,0,0,324,0,21,5
37,0,0,327,0,12,20
38,0,0,334,0,8,8
39,0,0,361,0,4,34
40,0,0,366,0,24,25
41,0,0,376,0,33,37
42,0,0,377,0,21,16
43,0,0,383,0,36,35
44,0,0,384,0,16,8
45,0,0,388,0,2,42
46,0,0,394,0,16,10
47,0,0,398,0,20,29
48,0,0,428,0,38,21
49,0,0,436,0,40,32
50,0,0,455,0,15,30
51,0,0,464,0,7,39
52,0,0,497,0,47,34
53,0,0,499,0,6,3
54,0,0,523,0,2,15
55,0,0,532,0,6,15
56,0,0,561,0,9,25
57,0,0,575,0,31,37
58,0,0,598,0,26,4
59,0,0,620,0,33,48
60,0,0,639,0,47,36
61,0,0,660,0,24,20
62,0,0,661,0,14,34
63,0,0,662,0,15,25
64,0,0,665,0,40,42
65,0,0,673,0,26,33
66,0,0,681,0,5,32
67,0,0,684,0,7,6
68,0,0,689,0,44,48
69,0,0,718,0,10,41
70,0,0,719,0,15,9
71,0,0,735,0,14,30
72,0,0,736,0,29,1
73,0,0,745,0,7,19
74,0,0,755,0,1,14
75,0,0,759,0,27,40
76,0,0,760,0,49,30
77,0,0,763,0,28,49
78,0,0,769,0,26,47
79,0,0,777,0,41,29
80,0,0,786,0,28,33
81,0,0,787,0,5,1
82,0,0,802,0,42,18
83,0,0,815,0,21,38
84,0,0,826,0,17,25
85,0,0,835,0,10,12
86,0,0,836,0,21,46
87,0,0,838,0,4,20
88,0,0,845,0,26,40
89,0,0,851,0,19,33
90,0,0,852,0,26,17
91,0,0,863,0,31,8
92,0,0,879,0,25,3
93,0,0,888,0,27,38
94,0,0,902,0,10,44
95,0,0,905,0,5,29
96,0,0,907,0,45,15
97,0,0,910,0,22,35
98,0,0,912,0,17,3
99,0,0,924,0,15,30
100,0,0,928,0,19,10
101,0,0,932,0,44,24
102,0,0,982,0,23,24
103,0,0,992,0,29,35
104,0,0,1004,0,19,44
105,0,0,1010,0,2,47
106,0,0,1020,0,39,11
107,0,0,1033,0,1,45
108,0,0,1043,0,48,12
109,0,0,1056,0,33,1
110,0,0,1059,0,42,24
111,0,0,1061,0,21,49
112,0,0,1078,0,14,45
113,0,0,1085,0,34,26
114,0,0,1095,0,34,31
115,0,0,1117,0,17,31
116,0,0,1126,0,2,25
117,0,0,1135,0,38,40
118,0,0,1184,0,33,30
119,1,0,5,0,34,19
120,1,0,22,0,33,13
121,1,0,27,0,46,37
122,1,0,29,0,47,39
123,1,0,35,0,44,3
124,1,0,46,0,2,10
125,1,0,59,0,43,8
126,1,0,64,0,48,28
127,1,0,71,0,35,34
128,1,0,84,0,7,35
129,1,0,88,0,14,19
130,1,0,93,0,4,35
131,1,0,122,0,46,33
132,1,0,128,0,15,9
133,1,0,129,0,17,45
134,1,0,163,0,1,33
135,1,0,164,0,5,40
136,1,0,186,0,40,24
137,1,0,191,0,23,23
138,1,0,202,0,23,49
139,1,0,205,0,44,30
140,1,0,207,0,15,7
141,1,0,212,0,11,32
142,1,0,217,0,12,14
143,1,0,222,0,38,19
144,1,0,251,0,15,4
145,1,0,252,0,27,34
146,1,0,275,0,10,7
147,1,0,276,0,29,12
148,1,0,283,0,28,9
149,1,0,295,0,7,44
150,1,0,298,0,25,29
151,1,0,303,0,12,6
152,1,0,304,0,44,31
153,1,0,308,0,39,26
154,1,0,333,0,31,2
155,1,0,334,0,43,5
156,1,0,343,0,32,40
157,1,0,362,0,26,33
158,1,0,377,0,42,45
159,1,0,380,0,26,40
160,1,0,389,0,35,34
161,1,0,390,0,34,34
162,1,0,396,0,8,15
163,1,0,404,0,3,6
164,1,0,428,0,15,20
165,1,0,442,0,26,37
166,1,0,451,0,18,21
167,1,0,464,0,3,29
168,1,0,466,0,46,27
169,1,0,475,0,24,10
170,1,0,481,0,26,29
171,1,0,487,0,23,8
172,1,0,488,0,27,34
173,1,0,494,0,41,10
174,1,0,499,0,47,18
175,1,0,506,0,42,9
176,1,0,509,0,35,3
177,1,0,513,0,38,13
178,1,0,519,0,44,27
179,1,0,522,0,27,25
180,1,0,526,0,41,31
181,1,0,528,0,47,11
182,1,0,545,0,42,34
183,1,0,552,0,6,17
184,1,0,559,0,15,16
185,1,0,560,0,39,9
186,1,0,567,0,49,30
187,1,0,570,0,3,39
188,1,0,573,0,44,25
189,1,0,579,0,5,45
190,1,0,587,0,25,26
191,1,0,592,0,45,1
192,1,0,604,0,13,21
193,1,0,606,0,21,15
194,1,0,608,0,19,33
195,1,0,620,0,4,44
196,1,0,636,0,28,3
197,1,0,655,0,32,20
198,1,0,659,0,43,21
199,1,0,687,0,33,37
200,1,0,688,0,47,4
201,1,0,699,0,14,9
202,1,0,705,0,23,25
203,1,0,707,0,17,24
204,1,0,725,0,41,31
205,1,0,731,0,31,31
206,1,0,733,0,11,6
207,1,0,742,0,31,17
208,1,0,744,0,7,4
209,1,0,749,0,22,46
210,1,0,751,0,44,35
211,1,0,764,0,10,47
212,1,0,772,0,9,41
213,1,0,791,0,38,34
214,1,0,805,0,14,19
215,1,0,809,0,41,12
216,1,0,823,0,21,23
217,1,0,832,0,5,17
218,1,0,833,0,9,31
219,1,0,836,0,6,6
220,1,0,850,0,25,18
221,1,0,854,0,24,28
222,1,0,861,0,14,34
223,1,0,866,0,4,26
224,1,0,880,0,49,12
225,1,0,884,0,25,46
226,1,0,893,0,32,49
227,1,0,898,0,40,45
228,1,0,902,0,4,17
229,1,0,906,0,25,46
230,1,0,918,0,49,43
231,1,0,919,0,10,23
232,1,0,920,0,17,30
233,1,0,930,0,13,32
234,1,0,943,0,16,23
235,1,0,952,0,14,8
236,1,0,966,0,48,49
237,1,0,1014,0,37,19
238,1,0,1016,0,36,6
239,1,0,1020,0,44,21
240,1,0,1115,0,40,37
241,1,0,1123,0,19,39
242,1,0,1124,0,46,41
243,1,0,1130,0,47,11
244,1,0,1173,0,44,22
245,1,0,1187,0,46,12
246,2,0,3,0,35,32
247,2,0,4,0,34,15
248,2,0,11,0,37,42
249,2,0,22,0,15,30
250,2,0,32,0,44,40
251,2,0,36,0,38,9
252,2,0,42,0,11,43
253,2,0,43,0,19,48
254,2,0,48,0,42,20
255,2,0,49,0,24,10
256,2,0,51,0,23,1
257,2,0,60,0,19,16
258,2,0,73,0,37,37
259,2,0,78,0,41,42
260,2,0,87,0,32,10
261,2,0,93,0,37,14
262,2,0,113,0,13,18
263,2,0,114,0,14,9
264,2,0,126,0,40,35
265,2,0,129,0,11,39
266,2,0,137,0,22,12
267,2,0,139,0,37,42
268,2,0,149,0,40,5
269,2,0,158,0,42,22
270,2,0,162,0,43,41
271,2,0,175,0,12,42
272,2,0,182,0,46,10
