LinkId,srcNodeId,srcIntfId,dstNodeId,dstIntfId,bandwidth,cost
1,0,0,1,0,21,3
2,0,0,3,0,44,3
3,0,0,4,0,39,3
4,0,0,6,0,31,2
5,0,0,7,0,18,1
6,0,0,8,0,32,3
7,0,0,14,0,2,1
8,0,0,15,0,39,2
9,0,0,17,0,25,3
10,0,0,22,0,47,3
11,0,0,23,0,40,1
12,0,0,27,0,22,3
13,0,0,29,0,20,3
14,0,0,30,0,13,3
15,0,0,32,0,8,1
16,0,0,36,0,36,1
17,0,0,38,0,48,1
18,0,0,45,0,15,1
19,0,0,46,0,16,3
20,0,0,47,0,29,3
21,0,0,51,0,34,3
22,0,0,52,0,2,1
23,0,0,54,0,24,3
24,0,0,55,0,1,2
25,0,0,56,0,43,1
26,0,0,57,0,21,1
27,0,0,58,0,34,2
28,0,0,60,0,9,3
29,0,0,63,0,32,3
30,0,0,64,0,7,1
31,0,0,66,0,31,3
32,0,0,68,0,18,3
33,0,0,70,0,32,2
34,0,0,74,0,35,1
35,0,0,78,0,45,2
36,0,0,82,0,41,1
37,0,0,83,0,29,2
38,0,0,84,0,49,1
39,0,0,86,0,37,2
40,0,0,97,0,46,1
41,0,0,99,0,41,1
42,0,0,105,0,14,1
43,0,0,106,0,4,1
44,0,0,114,0,2,2
45,0,0,115,0,31,1
46,0,0,117,0,35,1
47,0,0,119,0,12,2
48,0,0,121,0,44,2
49,0,0,122,0,28,1
50,0,0,125,0,35,3
51,0,0,126,0,22,3
52,0,0,127,0,38,1
53,0,0,139,0,2,1
54,0,0,142,0,33,1
55,0,0,143,0,3,3
56,0,0,145,0,13,1
57,0,0,146,0,26,2
58,0,0,148,0,13,2
59,0,0,153,0,16,1
60,0,0,154,0,40,1
61,0,0,155,0,17,1
62,0,0,158,0,12,2
63,0,0,160,0,29,1
64,0,0,161,0,9,1
65,0,0,163,0,22,3
66,0,0,168,0,48,1
67,0,0,173,0,39,3
68,0,0,174,0,17,2
69,0,0,177,0,46,2
70,0,0,179,0,24,3
71,0,0,181,0,24,2
72,0,0,186,0,28,2
73,0,0,187,0,44,1
74,0,0,188,0,26,3
75,0,0,189,0,1,1
76,0,0,191,0,15,3
77,0,0,193,0,5,1
78,0,0,194,0,30,2
79,0,0,195,0,30,1
80,0,0,196,0,19,2
81,0,0,197,0,10,3
82,0,0,199,0,24,3
83,0,0,200,0,48,1
84,0,0,201,0,41,1
85,0,0,204,0,42,2
86,0,0,207,0,14,2
87,0,0,209,0,17,2
88,0,0,210,0,18,3
89,0,0,215,0,37,3
90,0,0,217,0,28,2
91,0,0,218,0,18,1
92,0,0,223,0,22,1
93,0,0,230,0,30,3
94,0,0,235,0,10,3
95,0,0,236,0,3,1
96,0,0,237,0,34,2
97,0,0,238,0,46,1
98,0,0,240,0,26,1
99,0,0,241,0,25,1
100,0,0,242,0,14,1
101,0,0,243,0,49,2
102,0,0,247,0,33,1
103,0,0,248,0,47,2
104,0,0,249,0,37,3
105,0,0,252,0,33,3
106,0,0,256,0,19,3
107,0,0,258,0,25,2
108,0,0,262,0,9,3
109,0,0,264,0,48,1
110,0,0,265,0,36,3
111,0,0,266,0,20,2
112,0,0,268,0,48,3
113,0,0,270,0,33,1
114,0,0,271,0,35,3
115,0,0,272,0,28,2
116,0,0,274,0,3,2
117,0,0,276,0,15,2
118,0,0,277,0,6,1
119,0,0,280,0,44,2
120,0,0,283,0,23,2
121,0,0,284,0,37,1
122,0,0,285,0,18,1
123,0,0,288,0,3,1
124,0,0,291,0,19,2
125,0,0,294,0,31,2
126,0,0,295,0,18,3
127,0,0,296,0,14,3
128,0,0,297,0,32,1
129,0,0,299,0,34,2
130,0,0,301,0,1,2
131,0,0,304,0,16,2
132,0,0,307,0,2,3
133,0,0,311,0,8,1
134,0,0,312,0,2,3
135,0,0,317,0,15,2
136,0,0,319,0,18,3
137,0,0,320,0,25,3
138,0,0,321,0,27,1
139,0,0,322,0,23,3
140,0,0,323,0,11,3
141,0,0,325,0,47,1
142,0,0,326,0,42,2
143,0,0,329,0,18,3
144,0,0,333,0,22,1
145,0,0,336,0,48,3
146,0,0,337,0,10,3
147,0,0,339,0,47,1
148,0,0,340,0,34,1
149,0,0,347,0,40,1
150,0,0,355,0,18,3
151,0,0,357,0,28,1
152,0,0,358,0,3,1
153,0,0,360,0,1,3
154,0,0,361,0,8,2
155,0,0,362,0,3,2
156,0,0,363,0,22,1
157,0,0,364,0,7,2
158,0,0,365,0,33,3
159,0,0,368,0,37,1
160,0,0,371,0,19,2
161,0,0,375,0,13,1
162,0,0,376,0,28,2
163,0,0,378,0,10,3
164,0,0,380,0,23,2
165,0,0,383,0,9,3
166,0,0,384,0,24,1
167,0,0,385,0,27,3
168,0,0,389,0,7,3
169,0,0,391,0,9,1
170,0,0,393,0,21,2
171,0,0,394,0,37,1
172,0,0,395,0,24,2
173,0,0,398,0,33,1
174,0,0,403,0,41,2
175,0,0,407,0,34,1
176,0,0,409,0,24,3
177,0,0,411,0,4,3
178,0,0,413,0,47,2
179,0,0,414,0,33,2
180,0,0,417,0,47,2
181,0,0,419,0,15,2
182,0,0,420,0,20,3
183,0,0,423,0,14,3
184,0,0,426,0,17,1
185,0,0,428,0,44,3
186,0,0,431,0,41,2
187,0,0,432,0,29,3
188,0,0,434,0,4,2
189,0,0,435,0,30,3
190,0,0,437,0,20,3
191,0,0,439,0,36,1
192,0,0,440,0,19,3
193,0,0,441,0,48,1
194,0,0,443,0,7,2
195,0,0,448,0,24,2
196,0,0,450,0,23,1
197,0,0,451,0,31,3
198,0,0,453,0,8,3
199,0,0,454,0,33,1
200,0,0,457,0,49,3
201,0,0,458,0,46,3
202,0,0,460,0,39,3
203,0,0,461,0,4,1
204,0,0,462,0,39,2
205,0,0,463,0,11,1
206,0,0,464,0,34,3
207,0,0,465,0,17,3
208,0,0,466,0,15,1
209,0,0,467,0,24,3
