LinkId,srcNodeId,srcIntfId,dstNodeId,dstIntfId,bandwidth,cost
1,0,0,1,0,46,2
2,0,0,4,0,43,3
3,0,0,6,0,35,2
4,0,0,9,0,21,3
5,0,0,11,0,3,1
6,0,0,14,0,29,2
7,0,0,17,0,9,2
8,0,0,18,0,11,2
9,0,0,19,0,2,1
10,0,0,27,0,3,3
11,0,0,29,0,16,2
12,0,0,34,0,8,3
13,0,0,35,0,20,1
14,0,0,41,0,9,3
15,0,0,45,0,44,3
16,0,0,48,0,45,3
17,0,0,49,0,39,1
18,0,0,51,0,25,3
19,0,0,52,0,1,3
20,0,0,53,0,23,2
21,0,0,55,0,41,2
22,0,0,56,0,29,3
23,0,0,57,0,15,1
24,0,0,58,0,47,1
25,0,0,59,0,2,2
26,0,0,65,0,13,1
27,0,0,66,0,15,2
28,0,0,69,0,14,3
29,0,0,75,0,19,1
30,0,0,76,0,45,2
31,0,0,78,0,5,1
32,0,0,79,0,28,3
33,0,0,80,0,16,2
34,0,0,81,0,19,2
35,0,0,84,0,20,1
36,0,0,86,0,14,1
37,0,0,90,0,35,2
38,0,0,91,0,29,2
39,0,0,92,0,38,2
40,0,0,94,0,34,1
41,0,0,97,0,12,2
42,0,0,99,0,22,2
43,0,0,104,0,30,2
44,0,0,105,0,42,1
45,0,0,106,0,8,3
46,0,0,112,0,49,3
47,0,0,115,0,34,3
48,0,0,116,0,37,2
49,0,0,117,0,37,1
50,0,0,119,0,37,1
51,0,0,125,0,21,2
52,0,0,126,0,9,1
53,0,0,136,0,49,1
54,0,0,139,0,9,3
55,0,0,140,0,35,3
56,0,0,142,0,16,2
57,0,0,147,0,4,3
58,0,0,150,0,31,2
59,0,0,152,0,23,2
60,0,0,153,0,32,3
61,0,0,155,0,14,1
62,0,0,156,0,16,3
63,0,0,157,0,47,1
64,0,0,158,0,26,2
65,0,0,160,0,16,3
66,0,0,161,0,43,1
67,0,0,165,0,23,1
68,0,0,174,0,36,1
69,0,0,175,0,48,2
70,0,0,179,0,44,2
71,0,0,181,0,34,3
72,0,0,183,0,4,1
73,0,0,187,0,3,2
74,0,0,192,0,18,1
75,0,0,197,0,42,1
76,0,0,198,0,29,2
77,0,0,199,0,8,3
78,0,0,202,0,2,3
79,0,0,206,0,12,2
80,0,0,207,0,18,3
81,0,0,208,0,33,3
82,0,0,210,0,22,2
83,0,0,211,0,31,3
84,0,0,213,0,8,3
85,0,0,214,0,18,1
86,0,0,215,0,18,3
87,0,0,219,0,45,1
88,0,0,220,0,13,1
89,0,0,227,0,27,2
90,0,0,229,0,35,2
91,0,0,239,0,7,1
92,0,0,245,0,11,2
93,0,0,248,0,34,1
94,0,0,249,0,33,1
95,0,0,251,0,10,3
96,0,0,253,0,26,1
97,0,0,257,0,36,1
98,0,0,258,0,11,3
99,0,0,261,0,28,2
100,0,0,263,0,41,3
101,0,0,265,0,14,2
102,0,0,270,0,36,1
103,0,0,272,0,14,1
104,0,0,284,0,34,1
105,0,0,295,0,17,2
106,1,0,2,0,8,2
107,1,0,3,0,16,3
108,1,0,5,0,18,3
109,1,0,6,0,43,1
110,1,0,7,0,27,2
111,1,0,8,0,17,2
112,1,0,12,0,8,3
113,1,0,14,0,32,3
114,1,0,15,0,41,2
115,1,0,16,0,32,2
116,1,0,17,0,30,2
117,1,0,21,0,11,2
118,1,0,22,0,46,3
119,1,0,28,0,26,1
120,1,0,29,0,43,3
121,1,0,31,0,1,3
122,1,0,35,0,36,2
123,1,0,37,0,13,2
124,1,0,38,0,5,2
125,1,0,41,0,45,3
126,1,0,44,0,11,1
127,1,0,48,0,15,2
128,1,0,50,0,27,3
129,1,0,54,0,22,3
130,1,0,61,0,49,2
131,1,0,63,0,22,1
132,1,0,66,0,40,1
133,1,0,67,0,26,1
134,1,0,68,0,35,1
135,1,0,73,0,29,3
136,1,0,74,0,33,1
137,1,0,75,0,33,2
138,1,0,82,0,14,2
139,1,0,86,0,48,1
140,1,0,88,0,41,2
141,1,0,89,0,24,3
142,1,0,91,0,21,2
143,1,0,94,0,20,3
144,1,0,95,0,2,3
145,1,0,97,0,21,3
146,1,0,103,0,7,3
147,1,0,105,0,35,2
148,1,0,107,0,25,1
149,1,0,108,0,9,2
150,1,0,111,0,8,1
151,1,0,112,0,24,2
152,1,0,114,0,8,2
153,1,0,115,0,39,3
154,1,0,123,0,44,1
155,1,0,126,0,22,2
156,1,0,127,0,3,3
157,1,0,131,0,36,2
158,1,0,132,0,38,2
159,1,0,133,0,38,2
160,1,0,135,0,40,2
161,1,0,138,0,13,1
162,1,0,141,0,6,2
163,1,0,143,0,4,3
164,1,0,144,0,30,3
165,1,0,148,0,20,2
166,1,0,149,0,37,2
167,1,0,153,0,12,1
168,1,0,158,0,34,2
169,1,0,159,0,12,1
170,1,0,160,0,26,3
171,1,0,163,0,45,2
172,1,0,164,0,31,2
173,1,0,166,0,31,1
174,1,0,169,0,16,1
175,1,0,172,0,19,1
176,1,0,174,0,3,3
177,1,0,175,0,46,3
178,1,0,176,0,26,2
179,1,0,177,0,3,3
180,1,0,180,0,2,1
181,1,0,181,0,43,2
182,1,0,182,0,20,3
183,1,0,185,0,6,1
184,1,0,186,0,6,2
185,1,0,187,0,9,3
186,1,0,190,0,33,2
187,1,0,191,0,11,1
188,1,0,195,0,38,3
189,1,0,200,0,7,1
190,1,0,201,0,39,3
191,1,0,207,0,19,3
192,1,0,210,0,9,1
193,1,0,211,0,11,3
194,1,0,212,0,37,1
195,1,0,216,0,42,1
196,1,0,221,0,9,1
197,1,0,223,0,27,2
198,1,0,224,0,34,1
199,1,0,226,0,11,1
200,1,0,227,0,4,2
201,1,0,229,0,46,3
202,1,0,230,0,35,3
203,1,0,232,0,47,1
204,1,0,233,0,35,2
205,1,0,237,0,12,3
206,1,0,238,0,4,1
207,1,0,239,0,3,1
208,1,0,240,0,17,2
209,1,0,241,0,15,1
210,1,0,244,0,30,2
211,1,0,245,0,25,2
212,1,0,246,0,3,3
213,1,0,247,0,25,3
214,1,0,248,0,1,3
215,1,0,251,0,44,1
216,1,0,254,0,43,1
217,1,0,256,0,6,2
218,1,0,263,0,39,1
219,1,0,264,0,37,1
220,1,0,266,0,27,2
221,1,0,269,0,17,3
222,1,0,273,0,21,2
223,1,0,275,0,15,2
224,1,0,276,0,27,3
225,1,0,280,0,47,3
226,1,0,281,0,27,1
227,1,0,282,0,11,2
228,1,0,283,0,38,2
229,1,0,284,0,29,2
230,1,0,291,0,12,1
231,1,0,293,0,16,3
232,1,0,296,0,49,1
233,1,0,297,0,28,3
234,2,0,3,0,6,2
235,2,0,5,0,28,1
236,2,0,7,0,15,2
237,2,0,8,0,26,2
238,2,0,10,0,12,2
239,2,0,11,0,9,2
240,2,0,14,0,39,2
241,2,0,15,0,21,3
242,2,0,16,0,47,3
243,2,0,17,0,14,2
244,2,0,18,0,29,1
245,2,0,21,0,44,3
246,2,0,23,0,13,2
247,2,0,24,0,3,3
248,2,0,25,0,33,2
249,2,0,26,0,14,2
