LinkId,srcNodeId,srcIntfId,dstNodeId,dstIntfId,bandwidth,cost
1,0,0,1,0,22,3
2,0,0,2,0,33,1
3,0,0,3,0,45,1
4,0,0,5,0,34,1
5,0,0,11,0,31,1
6,0,0,14,0,44,3
7,0,0,15,0,35,1
8,0,0,16,0,37,1
9,1,0,2,0,8,2
10,1,0,3,0,42,1
11,1,0,4,0,21,1
12,1,0,5,0,43,1
13,1,0,7,0,14,1
14,1,0,8,0,8,2
15,1,0,11,0,10,2
16,1,0,12,0,26,3
17,1,0,13,0,33,1
18,1,0,16,0,19,3
19,1,0,17,0,17,3
20,2,0,3,0,49,3
21,2,0,6,0,28,2
22,2,0,7,0,30,1
23,2,0,11,0,4,3
24,2,0,12,0,11,2
25,2,0,13,0,18,1
26,2,0,16,0,11,1
27,3,0,6,0,1,1
28,3,0,10,0,35,2
29,3,0,11,0,45,2
30,3,0,12,0,27,2
31,3,0,13,0,21,1
32,3,0,14,0,17,2
33,3,0,15,0,1,1
34,3,0,16,0,1,2
35,3,0,17,0,7,3
36,4,0,6,0,28,1
37,4,0,7,0,28,1
38,4,0,8,0,14,3
39,4,0,9,0,28,3
40,4,0,10,0,24,2
41,4,0,12,0,19,2
42,4,0,14,0,27,1
43,4,0,16,0,32,1
44,5,0,8,0,16,1
45,5,0,9,0,37,3
46,5,0,10,0,19,1
47,5,0,12,0,44,1
48,5,0,14,0,32,1
49,5,0,15,0,30,1
50,5,0,16,0,49,1
51,5,0,17,0,18,2
52,6,0,7,0,8,2
53,6,0,8,0,48,2
54,6,0,10,0,40,2
55,6,0,11,0,32,1
56,6,0,13,0,40,1
57,6,0,14,0,2,3
58,6,0,17,0,30,3
59,7,0,8,0,39,3
60,7,0,9,0,39,3
61,7,0,10,0,45,3
62,7,0,12,0,39,1
63,7,0,14,0,40,1
64,7,0,15,0,42,3
65,7,0,16,0,8,1
66,7,0,17,0,9,2
67,8,0,9,0,43,3
68,8,0,10,0,48,1
69,8,0,11,0,46,3
70,8,0,12,0,18,3
71,8,0,13,0,29,2
72,8,0,17,0,49,1
73,9,0,10,0,3,2
74,9,0,11,0,2,1
75,9,0,12,0,1,3
76,9,0,14,0,30,1
77,9,0,15,0,24,2
78,9,0,16,0,24,1
79,9,0,17,0,27,2
80,10,0,11,0,5,3
81,10,0,13,0,29,2
82,10,0,14,0,8,1
83,11,0,12,0,42,1
84,11,0,13,0,30,3
85,11,0,14,0,29,3
86,11,0,16,0,39,1
87,12,0,13,0,1,3
88,12,0,14,0,1,2
89,12,0,15,0,43,2
90,12,0,17,0,36,1
91,13,0,14,0,39,2
92,13,0,16,0,21,2
93,14,0,15,0,41,2
94,14,0,16,0,6,1
95,15,0,16,0,38,3
96,16,0,17,0,33,2
97,18,0,2,0,50000000,1000000000
98,18,0,6,0,50000000,1000000000
99,18,0,0,0,50000000,1000000000
100,18,0,3,0,50000000,1000000000
101,7,0,19,0,50000000,1000000000
102,7,0,19,0,50000000,1000000000
103,13,0,19,0,50000000,1000000000
104,16,0,19,0,50000000,1000000000
