LinkId,srcNodeId,srcIntfId,dstNodeId,dstIntfId,bandwidth,cost
1,0,0,1,0,27,3
2,0,0,2,0,49,2
3,0,0,9,0,24,3
4,0,0,11,0,26,3
5,0,0,24,0,29,1
6,0,0,26,0,47,1
7,0,0,37,0,11,3
8,0,0,47,0,47,2
9,0,0,48,0,30,1
10,0,0,54,0,27,2
11,0,0,60,0,9,3
12,0,0,63,0,21,1
13,0,0,64,0,37,3
14,0,0,68,0,44,2
15,0,0,69,0,3,2
16,0,0,81,0,32,1
17,0,0,88,0,13,1
18,0,0,92,0,29,3
19,0,0,100,0,15,1
20,0,0,107,0,28,3
21,0,0,108,0,34,2
22,0,0,121,0,32,2
23,0,0,123,0,34,1
24,0,0,128,0,40,3
25,0,0,131,0,11,3
26,0,0,135,0,9,2
27,0,0,142,0,49,3
28,0,0,144,0,1,2
29,0,0,157,0,8,2
30,0,0,159,0,14,1
31,0,0,167,0,27,3
32,0,0,173,0,6,1
33,0,0,185,0,1,1
34,0,0,192,0,12,2
35,0,0,193,0,28,2
36,0,0,195,0,22,2
37,0,0,198,0,30,2
38,0,0,201,0,3,1
39,0,0,209,0,16,1
40,0,0,213,0,25,1
41,0,0,237,0,4,1
42,0,0,238,0,31,2
43,0,0,240,0,10,2
44,0,0,247,0,16,1
45,0,0,249,0,37,3
46,0,0,255,0,10,1
47,0,0,257,0,15,1
48,0,0,263,0,31,1
49,0,0,267,0,45,1
50,0,0,271,0,32,3
51,0,0,277,0,20,3
52,0,0,279,0,39,2
53,0,0,280,0,14,2
54,0,0,282,0,39,3
55,0,0,293,0,25,1
56,0,0,294,0,6,1
57,0,0,303,0,49,3
58,0,0,306,0,7,1
59,0,0,315,0,15,3
60,0,0,316,0,11,2
61,0,0,320,0,46,1
62,0,0,321,0,39,1
63,0,0,324,0,46,3
64,0,0,326,0,6,3
65,0,0,330,0,34,3
66,0,0,335,0,39,1
67,0,0,339,0,22,3
68,0,0,340,0,19,1
69,0,0,343,0,24,1
70,0,0,351,0,29,3
71,0,0,356,0,5,1
72,0,0,359,0,20,1
73,0,0,360,0,42,1
74,0,0,361,0,2,1
75,0,0,374,0,41,2
76,0,0,375,0,15,3
77,0,0,386,0,28,3
78,0,0,394,0,38,3
79,0,0,398,0,47,2
80,0,0,399,0,2,2
81,0,0,402,0,19,3
82,0,0,407,0,39,2
83,0,0,409,0,28,1
84,0,0,411,0,2,2
85,0,0,427,0,35,1
86,0,0,444,0,41,2
87,0,0,452,0,17,1
88,0,0,454,0,28,3
89,0,0,455,0,49,3
90,0,0,457,0,9,1
91,0,0,458,0,11,1
92,0,0,461,0,22,2
93,0,0,464,0,41,3
94,0,0,465,0,23,2
95,0,0,480,0,18,3
96,0,0,491,0,23,1
97,0,0,492,0,22,2
98,1,0,4,0,42,1
99,1,0,5,0,48,2
100,1,0,16,0,16,1
101,1,0,17,0,10,2
102,1,0,29,0,17,2
103,1,0,31,0,31,1
104,1,0,33,0,27,1
105,1,0,49,0,30,3
106,1,0,50,0,15,2
107,1,0,54,0,22,3
108,1,0,58,0,9,3
109,1,0,70,0,42,2
110,1,0,72,0,15,2
111,1,0,73,0,15,2
112,1,0,78,0,38,3
113,1,0,89,0,20,3
114,1,0,91,0,41,2
115,1,0,92,0,6,1
116,1,0,103,0,37,3
117,1,0,110,0,27,3
118,1,0,135,0,16,1
119,1,0,141,0,18,3
120,1,0,142,0,22,3
121,1,0,145,0,46,3
122,1,0,156,0,27,3
123,1,0,160,0,15,3
124,1,0,161,0,1,3
