LinkId,srcNodeId,srcIntfId,dstNodeId,dstIntfId,bandwidth,cost
1,0,0,1,0,30,3
2,0,0,6,0,6,3
3,0,0,7,0,13,3
4,0,0,8,0,19,1
5,0,0,10,0,20,1
6,1,0,2,0,37,1
7,2,0,3,0,32,1
8,2,0,9,0,35,3
9,3,0,4,0,15,2
10,3,0,5,0,22,1
11,4,0,11,0,11,3
12,11,0,12,0,40,1
13,18,0,15,0,50000000,1000000000
14,18,0,1,0,50000000,1000000000
15,18,0,13,0,50000000,1000000000
16,18,0,9,0,50000000,1000000000
17,17,0,19,0,50000000,1000000000
18,2,0,19,0,50000000,1000000000
19,5,0,19,0,50000000,1000000000
20,4,0,19,0,50000000,1000000000
