LinkId,srcNodeId,srcIntfId,dstNodeId,dstIntfId,bandwidth,linkCost
0,0,0,1,0,100,999
1,0,0,2,0,100,999
2,0,0,3,0,100,999
3,0,0,4,0,100,999
4,0,0,5,0,100,999
5,0,0,6,0,100,999
6,0,0,7,0,100,999
7,0,0,8,0,100,999
8,0,0,9,0,100,999
9,0,0,10,0,100,999
10,0,0,11,0,100,999
11,0,0,12,0,100,999
12,0,0,13,0,100,999
13,0,0,14,0,100,999
14,0,0,15,0,100,999
15,0,0,16,0,100,999
16,0,0,17,0,100,999
17,0,0,18,0,100,999
18,0,0,19,0,100,999
19,0,0,20,0,100,999
20,0,0,21,0,100,999
21,0,0,22,0,100,999
22,0,0,23,0,100,999
23,0,0,24,0,100,999
24,0,0,25,0,100,999
25,0,0,26,0,100,999
26,0,0,27,0,100,999
27,0,0,28,0,100,999
28,0,0,29,0,100,999
29,0,0,30,0,100,999
30,1,0,2,0,27,1
31,1,0,31,0,26,1
32,2,0,3,0,20,1
33,2,0,1,0,27,1
34,2,0,32,0,33,1
35,3,0,4,0,5,1
36,3,0,2,0,44,1
37,3,0,33,0,36,1
38,4,0,5,0,7,1
39,4,0,3,0,25,1
40,4,0,34,0,46,1
41,5,0,6,0,8,1
42,5,0,4,0,3,1
43,5,0,35,0,37,1
44,6,0,7,0,35,1
45,6,0,5,0,20,1
46,6,0,36,0,22,1
47,7,0,8,0,17,1
48,7,0,6,0,27,1
49,7,0,37,0,44,1
50,8,0,9,0,29,1
51,8,0,7,0,23,1
52,8,0,38,0,37,1
53,9,0,10,0,3,1
54,9,0,8,0,35,1
55,9,0,39,0,34,1
56,10,0,11,0,25,1
57,10,0,9,0,38,1
58,10,0,40,0,48,1
59,11,0,12,0,44,1
60,11,0,10,0,40,1
61,11,0,41,0,46,1
62,12,0,13,0,30,1
63,12,0,11,0,41,1
64,12,0,42,0,7,1
65,13,0,14,0,27,1
66,13,0,12,0,22,1
67,13,0,43,0,3,1
68,14,0,15,0,1,1
69,14,0,13,0,48,1
70,14,0,44,0,20,1
71,15,0,16,0,33,1
72,15,0,14,0,21,1
73,15,0,45,0,41,1
74,16,0,17,0,15,1
75,16,0,15,0,43,1
76,16,0,46,0,37,1
77,17,0,18,0,48,1
78,17,0,16,0,19,1
79,17,0,47,0,21,1
80,18,0,19,0,24,1
81,18,0,17,0,21,1
82,18,0,48,0,23,1
83,19,0,20,0,6,1
84,19,0,18,0,33,1
85,19,0,49,0,37,1
86,20,0,21,0,30,1
87,20,0,19,0,43,1
88,20,0,50,0,19,1
89,21,0,22,0,45,1
90,21,0,20,0,1,1
91,21,0,51,0,46,1
92,22,0,23,0,5,1
93,22,0,21,0,29,1
94,22,0,52,0,12,1
95,23,0,24,0,38,1
96,23,0,22,0,27,1
97,23,0,53,0,5,1
98,24,0,25,0,27,1
99,24,0,23,0,26,1
100,24,0,54,0,11,1
101,25,0,26,0,31,1
102,25,0,24,0,46,1
103,25,0,55,0,4,1
104,26,0,27,0,9,1
105,26,0,25,0,5,1
106,26,0,56,0,28,1
107,27,0,28,0,42,1
108,27,0,26,0,44,1
109,27,0,57,0,4,1
110,28,0,29,0,11,1
111,28,0,27,0,44,1
112,28,0,58,0,44,1
113,29,0,30,0,41,1
114,29,0,28,0,5,1
115,29,0,59,0,22,1
116,30,0,29,0,45,1
117,30,0,60,0,12,1
118,31,0,32,0,34,1
119,31,0,61,0,16,1
120,31,0,1,0,12,1
121,32,0,33,0,30,1
122,32,0,31,0,23,1
123,32,0,62,0,21,1
124,32,0,2,0,3,1
125,33,0,34,0,49,1
126,33,0,32,0,28,1
127,33,0,63,0,41,1
128,33,0,3,0,42,1
129,34,0,35,0,39,1
130,34,0,33,0,4,1
131,34,0,64,0,40,1
132,34,0,4,0,22,1
133,35,0,36,0,6,1
134,35,0,34,0,43,1
135,35,0,65,0,27,1
136,35,0,5,0,29,1
137,36,0,37,0,39,1
138,36,0,35,0,9,1
139,36,0,66,0,5,1
140,36,0,6,0,29,1
141,37,0,38,0,24,1
142,37,0,36,0,10,1
143,37,0,67,0,31,1
144,37,0,7,0,25,1
145,38,0,39,0,49,1
146,38,0,37,0,12,1
147,38,0,68,0,8,1
148,38,0,8,0,34,1
149,39,0,40,0,9,1
150,39,0,38,0,6,1
151,39,0,69,0,42,1
152,39,0,9,0,49,1
153,40,0,41,0,6,1
154,40,0,39,0,22,1
155,40,0,70,0,46,1
156,40,0,10,0,40,1
157,41,0,42,0,46,1
158,41,0,40,0,16,1
159,41,0,71,0,40,1
160,41,0,11,0,3,1
161,42,0,43,0,22,1
162,42,0,41,0,19,1
163,42,0,72,0,3,1
164,42,0,12,0,38,1
165,43,0,44,0,27,1
166,43,0,42,0,11,1
167,43,0,73,0,25,1
168,43,0,13,0,32,1
169,44,0,45,0,32,1
170,44,0,43,0,46,1
171,44,0,74,0,42,1
172,44,0,14,0,22,1
173,45,0,46,0,5,1
174,45,0,44,0,40,1
