LinkId,srcNodeId,srcIntfId,dstNodeId,dstIntfId,bandwidth,cost
1,0,0,1,0,21,6
2,0,0,2,0,33,38
3,0,0,3,0,11,40
4,0,0,5,0,16,2
5,0,0,7,0,12,31
6,0,0,15,0,21,33
7,0,0,16,0,28,9
8,0,0,19,0,19,7
9,0,0,24,0,5,29
10,0,0,25,0,22,32
11,0,0,26,0,9,32
12,0,0,31,0,40,18
13,0,0,33,0,34,16
14,0,0,34,0,40,31
15,0,0,35,0,31,12
16,0,0,42,0,13,20
17,0,0,46,0,6,29
18,0,0,50,0,6,3
19,0,0,51,0,38,41
20,0,0,54,0,12,11
21,0,0,55,0,36,48
22,0,0,58,0,15,28
23,0,0,60,0,39,26
24,0,0,62,0,23,24
25,0,0,64,0,5,35
26,0,0,65,0,34,15
27,0,0,66,0,33,4
28,0,0,67,0,6,12
29,0,0,68,0,28,14
30,0,0,73,0,14,35
31,0,0,75,0,2,32
32,0,0,76,0,33,49
33,0,0,78,0,35,31
34,0,0,80,0,23,3
35,0,0,82,0,48,27
36,0,0,83,0,5,42
37,0,0,91,0,12,12
38,0,0,93,0,30,11
39,0,0,94,0,20,11
40,0,0,95,0,13,5
41,0,0,96,0,46,49
42,0,0,100,0,46,37
43,0,0,101,0,7,40
44,0,0,102,0,40,20
45,0,0,103,0,48,20
46,0,0,104,0,46,15
47,0,0,109,0,21,7
48,0,0,110,0,10,37
49,0,0,111,0,42,6
50,0,0,115,0,23,13
51,0,0,117,0,34,28
52,0,0,118,0,8,2
53,0,0,119,0,43,2
54,0,0,121,0,39,39
55,0,0,123,0,9,45
56,0,0,126,0,29,47
57,0,0,132,0,28,33
58,0,0,133,0,21,38
59,0,0,134,0,19,3
60,0,0,135,0,2,3
61,0,0,137,0,11,14
62,0,0,141,0,11,28
63,0,0,142,0,39,49
64,0,0,145,0,11,3
65,0,0,146,0,15,20
66,0,0,147,0,19,16
67,0,0,149,0,43,28
68,0,0,150,0,14,4
69,0,0,153,0,5,15
70,0,0,157,0,36,36
71,0,0,162,0,45,19
72,0,0,163,0,28,11
73,0,0,165,0,20,48
74,0,0,166,0,23,34
75,0,0,168,0,35,2
76,0,0,169,0,39,17
77,0,0,171,0,27,40
78,0,0,178,0,21,4
79,0,0,179,0,1,14
80,0,0,185,0,37,11
81,0,0,191,0,8,45
82,0,0,195,0,7,28
83,0,0,196,0,24,16
84,0,0,198,0,15,7
85,0,0,203,0,36,2
86,0,0,204,0,33,39
87,0,0,206,0,42,29
88,0,0,209,0,30,9
89,0,0,210,0,42,30
90,0,0,211,0,33,41
91,0,0,212,0,21,35
92,0,0,213,0,25,12
93,0,0,221,0,10,45
94,0,0,223,0,9,6
95,0,0,225,0,8,24
96,0,0,229,0,42,3
97,0,0,230,0,17,25
98,0,0,232,0,48,22
99,0,0,233,0,38,4
100,0,0,236,0,6,25
101,0,0,238,0,10,29
102,0,0,245,0,25,20
103,0,0,250,0,14,7
104,0,0,252,0,27,41
105,0,0,255,0,48,22
106,0,0,256,0,17,32
107,0,0,265,0,17,4
108,0,0,271,0,26,1
109,0,0,272,0,46,8
110,0,0,277,0,11,45
111,0,0,280,0,7,13
112,0,0,283,0,31,22
113,0,0,286,0,31,27
114,0,0,287,0,24,41
115,0,0,297,0,17,43
116,0,0,304,0,45,12
117,0,0,305,0,30,39
118,0,0,316,0,28,8
119,0,0,317,0,15,22
120,0,0,318,0,40,35
121,0,0,319,0,38,11
122,0,0,321,0,10,22
123,0,0,322,0,9,24
124,0,0,328,0,40,21
125,0,0,332,0,37,39
126,0,0,334,0,45,17
127,0,0,335,0,5,42
128,0,0,336,0,7,40
129,0,0,339,0,42,19
130,0,0,348,0,47,9
131,0,0,349,0,13,18
132,0,0,352,0,29,44
133,0,0,354,0,22,36
134,0,0,356,0,49,31
135,0,0,362,0,5,47
136,0,0,365,0,41,36
137,0,0,368,0,12,47
138,0,0,369,0,41,30
139,0,0,377,0,7,11
140,0,0,382,0,48,11
141,0,0,385,0,29,49
142,0,0,387,0,5,35
143,0,0,389,0,15,19
144,0,0,393,0,46,38
145,0,0,397,0,27,29
146,0,0,403,0,17,7
147,0,0,405,0,13,17
148,0,0,408,0,44,41
149,0,0,409,0,10,11
150,0,0,412,0,40,39
151,0,0,418,0,48,43
152,0,0,420,0,9,12
153,0,0,423,0,2,28
154,0,0,425,0,48,8
155,0,0,426,0,20,49
156,0,0,432,0,18,46
