LinkId,srcNodeId,srcIntfId,dstNodeId,dstIntfId,bandwidth,cost
1,0,0,1,0,41,1
2,0,0,2,0,34,36
3,0,0,3,0,45,17
4,0,0,5,0,37,41
5,0,0,9,0,14,19
6,0,0,11,0,14,35
7,0,0,12,0,26,45
8,0,0,25,0,40,48
9,0,0,26,0,35,33
10,0,0,37,0,20,15
11,0,0,50,0,40,11
12,0,0,58,0,30,20
13,0,0,72,0,27,41
14,0,0,75,0,1,16
15,0,0,76,0,29,17
16,0,0,81,0,30,46
17,0,0,86,0,31,13
18,0,0,94,0,48,39
19,0,0,98,0,19,27
20,0,0,105,0,49,18
21,0,0,108,0,7,48
22,0,0,111,0,8,42
23,0,0,125,0,12,19
24,0,0,156,0,12,48
25,0,0,184,0,33,40
26,0,0,201,0,5,14
27,0,0,225,0,17,36
28,0,0,263,0,26,48
29,0,0,282,0,48,27
30,0,0,289,0,34,1
31,0,0,310,0,6,14
32,0,0,350,0,9,15
33,0,0,362,0,5,33
34,0,0,367,0,42,27
35,0,0,373,0,49,11
36,0,0,378,0,20,38
37,0,0,383,0,9,9
38,0,0,384,0,25,33
39,0,0,397,0,28,26
40,0,0,417,0,17,39
41,0,0,443,0,43,13
42,0,0,450,0,39,44
43,0,0,458,0,4,33
44,0,0,471,0,44,48
45,0,0,476,0,48,5
46,0,0,495,0,23,27
47,0,0,498,0,48,25
48,0,0,500,0,38,3
49,0,0,506,0,20,44
50,0,0,509,0,13,5
51,0,0,522,0,14,45
52,0,0,533,0,14,19
53,0,0,539,0,37,9
54,0,0,542,0,38,19
55,0,0,546,0,15,23
56,0,0,547,0,20,21
57,0,0,551,0,2,21
58,0,0,571,0,49,25
59,0,0,580,0,24,31
60,0,0,585,0,37,43
61,0,0,586,0,15,4
62,0,0,588,0,36,42
63,0,0,608,0,32,30
64,0,0,624,0,2,1
65,0,0,642,0,40,39
66,0,0,654,0,24,34
67,0,0,674,0,24,17
68,0,0,677,0,21,8
69,0,0,680,0,49,41
70,0,0,687,0,27,40
71,0,0,726,0,33,47
72,0,0,733,0,44,33
73,0,0,744,0,15,47
74,0,0,745,0,16,12
75,0,0,753,0,4,28
76,0,0,759,0,33,29
77,0,0,791,0,3,46
78,0,0,816,0,5,41
79,0,0,832,0,41,16
80,0,0,834,0,16,36
81,0,0,840,0,13,46
82,0,0,845,0,39,7
83,0,0,862,0,48,7
84,0,0,864,0,47,34
85,0,0,877,0,35,31
86,0,0,879,0,37,43
87,0,0,882,0,19,38
88,0,0,899,0,23,27
89,1,0,3,0,22,17
90,1,0,4,0,44,18
91,1,0,6,0,40,39
92,1,0,7,0,16,27
93,1,0,16,0,8,3
94,1,0,19,0,27,1
95,1,0,28,0,9,23
96,1,0,52,0,29,30
97,1,0,59,0,46,35
98,1,0,61,0,47,36
99,1,0,65,0,48,40
100,1,0,79,0,25,4
101,1,0,95,0,2,7
102,1,0,99,0,8,35
103,1,0,100,0,9,41
104,1,0,101,0,44,7
105,1,0,103,0,8,29
106,1,0,107,0,10,17
107,1,0,110,0,22,36
108,1,0,115,0,15,39
109,1,0,122,0,44,20
110,1,0,123,0,18,10
111,1,0,143,0,14,4
112,1,0,145,0,11,45
113,1,0,154,0,35,2
114,1,0,155,0,5,31
115,1,0,158,0,14,25
116,1,0,159,0,30,25
117,1,0,168,0,37,40
118,1,0,179,0,16,4
119,1,0,188,0,40,42
120,1,0,192,0,31,32
121,1,0,194,0,16,1
122,1,0,195,0,3,25
123,1,0,212,0,11,15
124,1,0,216,0,16,28
125,1,0,240,0,16,49
126,1,0,245,0,46,49
127,1,0,266,0,41,6
128,1,0,275,0,22,44
129,1,0,294,0,2,21
130,1,0,301,0,41,49
131,1,0,346,0,13,41
132,1,0,365,0,46,23
133,1,0,382,0,1,21
134,1,0,389,0,49,43
135,1,0,393,0,39,41
136,1,0,422,0,5,2
137,1,0,447,0,16,25
138,1,0,452,0,45,10
139,1,0,453,0,6,36
140,1,0,457,0,7,22
141,1,0,465,0,22,5
142,1,0,471,0,20,28
143,1,0,518,0,9,19
144,1,0,523,0,19,47
145,1,0,527,0,21,44
146,1,0,529,0,25,32
147,1,0,533,0,3,36
148,1,0,543,0,31,31
149,1,0,566,0,46,24
150,1,0,568,0,45,18
151,1,0,576,0,34,36
152,1,0,579,0,3,27
153,1,0,594,0,32,44
154,1,0,609,0,2,41
155,1,0,613,0,21,48
156,1,0,615,0,10,14
157,1,0,630,0,15,20
158,1,0,635,0,13,6
159,1,0,660,0,47,17
160,1,0,661,0,30,27
161,1,0,669,0,43,30
162,1,0,692,0,4,32
163,1,0,696,0,18,6
164,1,0,700,0,20,26
165,1,0,720,0,1,22
166,1,0,723,0,35,31
167,1,0,760,0,30,44
168,1,0,763,0,37,16
169,1,0,778,0,26,19
170,1,0,802,0,44,19
171,1,0,808,0,38,17
172,1,0,816,0,5,5
173,1,0,817,0,24,3
174,1,0,822,0,7,18
175,1,0,833,0,6,15
176,1,0,846,0,13,19
177,1,0,848,0,34,45
178,1,0,853,0,49,27
179,1,0,860,0,25,37
180,1,0,863,0,9,11
181,1,0,865,0,14,26
182,1,0,867,0,11,15
183,1,0,870,0,13,30
184,1,0,872,0,29,24
185,1,0,882,0,35,30
186,1,0,893,0,10,5
187,2,0,5,0,37,3
188,2,0,20,0,22,19
189,2,0,24,0,47,8
190,2,0,54,0,19,3
191,2,0,55,0,35,8
192,2,0,56,0,44,25
193,2,0,57,0,23,38
