LinkId,srcNodeId,srcIntfId,dstNodeId,dstIntfId,bandwidth,cost
1,0,0,1,0,47,2
2,0,0,17,0,48,3
3,0,0,21,0,21,2
4,0,0,22,0,13,1
5,0,0,25,0,15,3
6,0,0,35,0,27,1
7,0,0,46,0,15,3
8,0,0,59,0,10,1
9,0,0,62,0,28,1
10,0,0,82,0,17,1
11,0,0,85,0,37,1
12,0,0,89,0,28,1
13,0,0,95,0,49,1
14,0,0,104,0,1,3
15,0,0,111,0,17,1
16,0,0,115,0,38,2
17,0,0,118,0,15,2
18,0,0,119,0,8,1
19,0,0,120,0,9,1
20,0,0,122,0,11,1
21,0,0,126,0,32,1
22,0,0,129,0,44,2
23,0,0,141,0,4,3
24,0,0,143,0,49,2
25,0,0,148,0,30,2
26,0,0,150,0,11,3
27,0,0,155,0,9,2
28,0,0,156,0,8,3
29,0,0,158,0,21,2
30,0,0,172,0,19,3
31,0,0,173,0,17,3
32,0,0,178,0,2,2
33,0,0,191,0,17,3
34,0,0,195,0,44,2
35,0,0,203,0,24,3
36,0,0,211,0,44,1
37,0,0,222,0,30,2
38,0,0,249,0,48,3
39,0,0,253,0,1,1
40,0,0,256,0,39,1
41,0,0,259,0,13,3
42,0,0,261,0,42,1
43,0,0,263,0,7,3
44,0,0,266,0,47,2
45,0,0,268,0,31,1
46,0,0,286,0,42,3
47,0,0,288,0,27,2
48,0,0,289,0,10,2
49,0,0,294,0,22,1
50,0,0,295,0,32,1
51,0,0,296,0,22,1
52,1,0,2,0,18,2
53,1,0,3,0,18,1
54,1,0,4,0,13,2
55,1,0,8,0,45,3
56,1,0,19,0,27,2
57,1,0,23,0,20,3
58,1,0,31,0,18,2
59,1,0,35,0,46,1
60,1,0,39,0,14,2
61,1,0,44,0,39,3
62,1,0,65,0,8,1
63,1,0,71,0,15,1
64,1,0,84,0,29,2
65,1,0,91,0,23,2
66,1,0,97,0,25,3
67,1,0,103,0,11,1
68,1,0,118,0,44,2
69,1,0,125,0,14,3
70,1,0,136,0,36,3
71,1,0,141,0,28,1
72,1,0,142,0,45,2
73,1,0,144,0,43,1
74,1,0,146,0,47,2
75,1,0,147,0,8,2
76,1,0,164,0,31,1
77,1,0,169,0,17,2
78,1,0,180,0,24,3
79,1,0,187,0,30,2
80,1,0,194,0,33,1
81,1,0,195,0,3,3
82,1,0,199,0,15,2
83,1,0,200,0,3,3
84,1,0,201,0,8,3
85,1,0,205,0,2,1
86,1,0,206,0,12,2
87,1,0,212,0,18,3
88,1,0,216,0,30,3
89,1,0,220,0,28,1
90,1,0,221,0,15,2
91,1,0,233,0,18,3
92,1,0,241,0,4,1
93,1,0,244,0,21,1
94,1,0,249,0,41,1
95,1,0,253,0,33,2
96,1,0,254,0,11,1
97,1,0,256,0,43,2
98,1,0,261,0,19,3
99,1,0,266,0,32,3
100,1,0,274,0,47,2
101,1,0,277,0,23,1
102,1,0,281,0,38,3
103,1,0,286,0,8,2
104,1,0,290,0,33,3
105,1,0,294,0,16,1
106,2,0,3,0,7,2
107,2,0,5,0,40,1
108,2,0,6,0,7,2
109,2,0,9,0,4,1
110,2,0,13,0,38,3
111,2,0,15,0,4,2
112,2,0,21,0,2,2
113,2,0,23,0,32,3
114,2,0,34,0,1,3
115,2,0,35,0,35,1
116,2,0,39,0,36,3
117,2,0,41,0,44,3
118,2,0,43,0,24,3
119,2,0,44,0,25,1
120,2,0,48,0,8,3
121,2,0,51,0,10,3
122,2,0,61,0,31,3
123,2,0,64,0,27,1
124,2,0,68,0,13,3
125,2,0,72,0,1,2
126,2,0,79,0,46,1
127,2,0,80,0,10,3
128,2,0,86,0,42,1
129,2,0,88,0,43,1
130,2,0,100,0,1,2
131,2,0,107,0,44,1
132,2,0,125,0,12,1
133,2,0,135,0,39,1
134,2,0,136,0,18,1
135,2,0,141,0,20,2
136,2,0,148,0,13,2
137,2,0,149,0,49,2
138,2,0,151,0,20,2
139,2,0,158,0,38,1
140,2,0,163,0,9,3
141,2,0,174,0,6,2
142,2,0,176,0,22,3
143,2,0,180,0,6,1
144,2,0,185,0,32,3
145,2,0,191,0,28,2
146,2,0,196,0,4,3
147,2,0,198,0,13,1
148,2,0,204,0,44,2
149,2,0,205,0,32,3
150,2,0,209,0,13,2
151,2,0,212,0,7,1
152,2,0,213,0,38,2
153,2,0,219,0,35,2
154,2,0,223,0,49,3
155,2,0,233,0,3,1
156,2,0,245,0,25,2
157,2,0,249,0,11,1
158,2,0,254,0,22,2
159,2,0,268,0,5,2
160,2,0,278,0,15,1
161,2,0,285,0,12,3
162,2,0,288,0,43,2
163,2,0,291,0,45,1
164,2,0,294,0,36,3
165,3,0,6,0,5,3
166,3,0,11,0,47,3
167,3,0,16,0,42,1
168,3,0,18,0,25,1
169,3,0,24,0,4,1
170,3,0,29,0,43,3
171,3,0,32,0,24,3
172,3,0,33,0,1,3
173,3,0,34,0,23,2
174,3,0,51,0,12,3
175,3,0,52,0,40,2
176,3,0,65,0,19,3
177,3,0,70,0,21,3
178,3,0,81,0,19,3
179,3,0,82,0,8,1
180,3,0,89,0,3,2
181,3,0,91,0,33,1
182,3,0,97,0,34,3
183,3,0,98,0,6,1
184,3,0,102,0,47,1
185,3,0,106,0,44,2
186,3,0,108,0,3,1
187,3,0,109,0,37,1
188,3,0,112,0,33,1
189,3,0,125,0,30,3
190,3,0,128,0,42,3
191,3,0,135,0,49,3
192,3,0,142,0,3,2
193,3,0,149,0,3,2
194,3,0,154,0,27,1
195,3,0,156,0,15,2
196,3,0,159,0,6,2
197,3,0,161,0,44,2
198,3,0,167,0,18,1
199,3,0,168,0,7,1
200,3,0,170,0,36,1
201,3,0,174,0,29,3
202,3,0,176,0,29,2
203,3,0,181,0,44,3
204,3,0,182,0,1,3
205,3,0,185,0,18,1
206,3,0,189,0,44,1
207,3,0,193,0,34,1
208,3,0,199,0,32,1
209,3,0,207,0,18,1
210,3,0,218,0,35,3
211,3,0,222,0,28,2
212,3,0,229,0,2,2
213,3,0,235,0,13,1
214,3,0,236,0,18,1
215,3,0,239,0,13,1
216,3,0,247,0,19,2
217,3,0,255,0,37,1
218,3,0,260,0,38,1
219,3,0,277,0,16,2
220,3,0,279,0,7,2
221,3,0,280,0,43,3
222,3,0,284,0,41,2
223,3,0,294,0,16,3
224,3,0,297,0,42,1
225,4,0,6,0,20,1
226,4,0,7,0,27,1
227,4,0,9,0,36,2
228,4,0,11,0,1,1
229,4,0,12,0,18,2
230,4,0,15,0,31,3
231,4,0,18,0,6,1
232,4,0,21,0,2,3
233,4,0,26,0,39,2
234,4,0,38,0,49,1
235,4,0,39,0,26,1
236,4,0,43,0,36,3
237,4,0,44,0,17,3
238,4,0,49,0,27,3
239,4,0,50,0,31,3
240,4,0,57,0,16,1
241,4,0,58,0,35,1
242,4,0,65,0,24,1
243,4,0,66,0,24,2
244,4,0,77,0,16,1
245,4,0,90,0,6,2
246,4,0,96,0,6,2
247,4,0,107,0,24,3
248,4,0,109,0,13,3
249,4,0,116,0,32,3
250,4,0,120,0,1,3
251,4,0,121,0,12,3
252,4,0,126,0,6,3
253,4,0,127,0,41,3
254,4,0,138,0,23,1
255,4,0,140,0,8,1
256,4,0,154,0,49,2
257,4,0,157,0,45,3
258,4,0,158,0,35,3
259,4,0,163,0,20,3
260,4,0,165,0,32,1
261,4,0,176,0,30,2
262,4,0,179,0,34,3
263,4,0,183,0,19,1
264,4,0,185,0,36,2
265,4,0,187,0,40,1
266,4,0,195,0,16,2
267,4,0,210,0,22,2
268,4,0,226,0,1,1
269,4,0,232,0,32,3
270,4,0,238,0,10,1
271,4,0,260,0,29,1
272,4,0,266,0,21,2
273,4,0,268,0,48,2
274,4,0,279,0,14,2
275,4,0,281,0,20,3
276,4,0,282,0,7,1
277,4,0,284,0,38,3
278,4,0,287,0,37,2
279,4,0,294,0,18,1
280,4,0,296,0,12,1
281,5,0,8,0,27,1
282,5,0,15,0,8,3
283,5,0,17,0,42,1
284,5,0,19,0,20,2
285,5,0,23,0,33,1
286,5,0,28,0,30,2
287,5,0,30,0,49,1
288,5,0,36,0,20,1
289,5,0,39,0,48,1
290,5,0,41,0,34,3
291,5,0,42,0,23,2
292,5,0,43,0,49,1
293,5,0,48,0,17,1
294,5,0,54,0,21,3
295,5,0,62,0,6,1
296,5,0,64,0,29,1
297,5,0,72,0,31,2
298,5,0,76,0,39,2
299,5,0,82,0,13,3
300,5,0,85,0,49,2
301,5,0,87,0,27,1
302,5,0,88,0,14,3
303,5,0,90,0,39,2
304,5,0,104,0,7,2
305,5,0,110,0,33,3
306,5,0,118,0,23,1
307,5,0,119,0,47,1
308,5,0,120,0,13,1
309,5,0,137,0,31,3
310,5,0,146,0,46,2
311,5,0,148,0,41,2
312,5,0,165,0,6,2
313,5,0,168,0,2,3
314,5,0,172,0,12,3
315,5,0,176,0,26,2
316,5,0,187,0,5,1
317,5,0,191,0,28,1
318,5,0,205,0,5,3
319,5,0,206,0,45,2
320,5,0,210,0,16,3
321,5,0,211,0,49,1
322,5,0,226,0,45,3
323,5,0,227,0,25,3
324,5,0,228,0,38,1
325,5,0,249,0,40,3
326,5,0,255,0,37,2
327,5,0,260,0,39,1
328,5,0,262,0,49,2
329,5,0,265,0,19,1
330,5,0,267,0,48,3
331,5,0,268,0,8,1
332,5,0,271,0,35,3
333,5,0,273,0,32,2
334,5,0,277,0,5,2
335,5,0,280,0,47,3
336,5,0,281,0,20,1
337,5,0,287,0,44,3
338,5,0,292,0,23,3
339,5,0,297,0,20,1
340,6,0,7,0,11,2
341,6,0,11,0,35,3
342,6,0,13,0,30,2
343,6,0,16,0,33,1
344,6,0,20,0,43,3
345,6,0,24,0,3,1
346,6,0,26,0,22,3
347,6,0,36,0,33,2
348,6,0,60,0,40,2
349,6,0,64,0,4,2
350,6,0,73,0,43,2
351,6,0,74,0,43,2
352,6,0,78,0,3,3
353,6,0,80,0,12,1
354,6,0,85,0,17,2
355,6,0,86,0,25,3
356,6,0,94,0,32,3
357,6,0,95,0,49,2
358,6,0,99,0,19,1
359,6,0,114,0,23,1
360,6,0,131,0,19,2
361,6,0,138,0,9,3
362,6,0,140,0,10,3
363,6,0,143,0,47,1
364,6,0,155,0,23,1
365,6,0,156,0,39,3
366,6,0,160,0,34,3
367,6,0,162,0,21,2
368,6,0,168,0,6,2
369,6,0,173,0,5,2
370,6,0,181,0,16,2
371,6,0,186,0,11,3
372,6,0,187,0,8,1
373,6,0,195,0,22,3
374,6,0,205,0,36,3
375,6,0,207,0,43,1
376,6,0,208,0,17,2
377,6,0,211,0,31,2
378,6,0,218,0,35,1
379,6,0,219,0,46,3
380,6,0,221,0,25,1
381,6,0,225,0,35,2
382,6,0,236,0,38,1
383,6,0,238,0,47,1
384,6,0,242,0,35,3
385,6,0,245,0,16,3
386,6,0,253,0,33,3
387,6,0,258,0,6,2
388,6,0,259,0,28,1
389,6,0,261,0,9,1
390,6,0,262,0,42,3
391,6,0,265,0,25,3
392,6,0,275,0,5,1
393,6,0,276,0,32,2
394,6,0,288,0,3,2
395,7,0,20,0,7,1
396,7,0,22,0,4,1
397,7,0,24,0,6,3
398,7,0,26,0,29,3
399,7,0,27,0,46,3
400,7,0,28,0,25,3
401,7,0,29,0,17,1
402,7,0,30,0,41,3
403,7,0,38,0,25,2
404,7,0,39,0,48,3
405,7,0,53,0,39,1
406,7,0,57,0,24,3
407,7,0,63,0,46,2
408,7,0,64,0,40,1
409,7,0,66,0,43,1
410,7,0,75,0,44,3
411,7,0,83,0,44,3
412,7,0,86,0,41,3
413,7,0,94,0,13,2
414,7,0,100,0,28,3
415,7,0,101,0,4,1
416,7,0,103,0,23,2
417,7,0,105,0,20,3
418,7,0,108,0,46,2
419,7,0,109,0,29,2
420,7,0,111,0,3,3
421,7,0,131,0,32,2
422,7,0,138,0,6,1
423,7,0,152,0,36,1
424,7,0,155,0,46,2
425,7,0,157,0,17,1
426,7,0,164,0,43,3
427,7,0,170,0,25,3
428,7,0,176,0,42,2
429,7,0,177,0,1,2
430,7,0,183,0,41,1
431,7,0,187,0,47,1
432,7,0,189,0,3,2
433,7,0,193,0,47,3
434,7,0,197,0,18,3
435,7,0,201,0,12,2
436,7,0,202,0,24,3
437,7,0,209,0,19,3
438,7,0,214,0,9,2
439,7,0,220,0,43,2
440,7,0,221,0,42,1
441,7,0,224,0,47,2
442,7,0,235,0,49,2
443,7,0,239,0,16,1
444,7,0,245,0,17,1
445,7,0,246,0,3,3
446,7,0,258,0,34,3
447,7,0,264,0,31,2
448,7,0,267,0,21,3
449,7,0,270,0,2,2
450,7,0,279,0,4,3
451,7,0,284,0,38,3
452,7,0,285,0,19,2
453,7,0,290,0,28,3
454,7,0,293,0,5,3
455,8,0,9,0,47,2
456,8,0,12,0,32,2
457,8,0,14,0,19,3
458,8,0,19,0,12,2
459,8,0,21,0,30,2
