LinkId,srcNodeId,srcIntfId,dstNodeId,dstIntfId,bandwidth,cost
1,0,0,1,0,49,23
2,0,0,2,0,42,19
3,0,0,11,0,21,29
4,0,0,12,0,32,31
5,0,0,13,0,8,36
6,0,0,20,0,41,17
7,0,0,25,0,10,4
8,0,0,49,0,33,17
9,0,0,59,0,9,31
10,0,0,60,0,37,13
11,0,0,67,0,10,16
12,0,0,80,0,47,5
13,0,0,98,0,38,41
14,0,0,113,0,36,47
15,0,0,133,0,18,48
16,0,0,141,0,34,19
17,0,0,148,0,42,7
18,0,0,152,0,30,9
19,0,0,167,0,33,32
20,0,0,168,0,27,22
21,0,0,169,0,19,3
22,0,0,184,0,17,15
23,0,0,194,0,7,10
24,0,0,200,0,43,14
25,0,0,205,0,35,10
26,0,0,215,0,1,35
27,0,0,230,0,42,21
28,0,0,243,0,7,17
29,0,0,261,0,9,23
30,0,0,264,0,4,5
31,0,0,274,0,38,32
32,0,0,306,0,12,7
33,0,0,311,0,37,20
34,0,0,318,0,26,22
35,0,0,323,0,45,34
36,0,0,324,0,34,41
37,0,0,327,0,1,20
38,0,0,334,0,1,35
39,0,0,361,0,8,36
40,0,0,366,0,39,34
41,0,0,376,0,5,41
42,0,0,377,0,47,10
43,0,0,383,0,2,38
44,0,0,384,0,35,9
45,0,0,388,0,34,30
46,0,0,394,0,5,5
47,0,0,398,0,20,45
48,0,0,428,0,21,11
49,0,0,436,0,49,9
50,0,0,455,0,43,39
51,0,0,464,0,4,20
52,0,0,497,0,8,43
53,0,0,499,0,37,36
54,0,0,523,0,12,29
55,0,0,532,0,42,3
56,0,0,561,0,13,25
57,0,0,575,0,26,20
58,0,0,598,0,41,45
59,0,0,620,0,10,21
60,0,0,639,0,31,3
61,0,0,660,0,11,19
62,0,0,661,0,42,9
63,0,0,662,0,49,2
64,0,0,665,0,10,39
65,0,0,673,0,19,10
66,0,0,681,0,2,8
67,0,0,684,0,19,30
68,0,0,689,0,19,30
69,0,0,718,0,23,8
70,0,0,719,0,29,10
71,0,0,735,0,13,25
72,0,0,736,0,31,35
73,0,0,745,0,28,4
74,0,0,755,0,47,23
75,0,0,759,0,37,35
76,0,0,760,0,46,30
77,0,0,763,0,47,31
78,0,0,769,0,21,17
79,0,0,777,0,22,30
80,0,0,786,0,32,36
81,0,0,787,0,15,13
82,0,0,802,0,33,9
83,0,0,815,0,44,46
84,0,0,826,0,2,35
85,0,0,835,0,37,29
86,0,0,836,0,2,19
87,0,0,838,0,31,25
88,0,0,845,0,8,12
89,0,0,851,0,13,26
90,0,0,852,0,12,16
91,0,0,863,0,28,10
92,0,0,879,0,6,14
93,0,0,888,0,22,11
94,0,0,902,0,17,44
95,0,0,905,0,15,14
96,0,0,907,0,47,15
97,0,0,910,0,47,27
98,0,0,912,0,34,24
99,0,0,924,0,10,35
100,0,0,928,0,30,24
101,0,0,932,0,29,12
102,0,0,982,0,8,11
103,0,0,992,0,18,11
104,0,0,1004,0,47,27
105,0,0,1010,0,35,11
106,0,0,1020,0,43,36
107,0,0,1033,0,1,2
108,0,0,1043,0,12,10
109,0,0,1056,0,37,25
110,0,0,1059,0,6,28
111,0,0,1061,0,2,21
112,0,0,1078,0,31,14
113,0,0,1085,0,27,31
114,0,0,1095,0,25,10
115,0,0,1117,0,33,8
116,0,0,1126,0,13,10
117,0,0,1135,0,48,24
118,0,0,1184,0,4,12
119,1,0,5,0,33,14
120,1,0,22,0,46,14
121,1,0,27,0,30,28
122,1,0,29,0,1,43
123,1,0,35,0,4,22
124,1,0,46,0,49,44
125,1,0,59,0,20,32
126,1,0,64,0,24,23
127,1,0,71,0,46,26
128,1,0,84,0,41,47
129,1,0,88,0,2,49
130,1,0,93,0,13,22
131,1,0,122,0,14,45
132,1,0,128,0,31,23
133,1,0,129,0,5,28
134,1,0,163,0,19,24
135,1,0,164,0,1,35
136,1,0,186,0,30,8
137,1,0,191,0,13,28
138,1,0,202,0,24,3
139,1,0,205,0,10,14
140,1,0,207,0,38,7
141,1,0,212,0,27,47
142,1,0,217,0,44,41
143,1,0,222,0,24,8
144,1,0,251,0,33,29
145,1,0,252,0,33,41
146,1,0,275,0,8,21
147,1,0,276,0,1,28
148,1,0,283,0,42,2
149,1,0,295,0,49,49
150,1,0,298,0,28,37
151,1,0,303,0,36,45
152,1,0,304,0,40,21
153,1,0,308,0,8,4
154,1,0,333,0,39,48
155,1,0,334,0,22,7
156,1,0,343,0,25,13
157,1,0,362,0,11,18
158,1,0,377,0,17,48
159,1,0,380,0,39,17
160,1,0,389,0,10,35
161,1,0,390,0,6,23
162,1,0,396,0,25,25
163,1,0,404,0,10,17
164,1,0,428,0,11,4
165,1,0,442,0,12,1
166,1,0,451,0,4,42
167,1,0,464,0,17,31
168,1,0,466,0,35,16
169,1,0,475,0,38,12
170,1,0,481,0,32,27
171,1,0,487,0,12,22
172,1,0,488,0,16,37
173,1,0,494,0,25,44
174,1,0,499,0,5,30
175,1,0,506,0,24,1
176,1,0,509,0,35,2
177,1,0,513,0,5,30
178,1,0,519,0,10,8
179,1,0,522,0,44,16
180,1,0,526,0,12,32
181,1,0,528,0,34,28
182,1,0,545,0,19,31
183,1,0,552,0,12,1
184,1,0,559,0,41,11
185,1,0,560,0,15,20
186,1,0,567,0,35,43
187,1,0,570,0,14,47
188,1,0,573,0,39,35
189,1,0,579,0,29,2
190,1,0,587,0,46,42
191,1,0,592,0,34,47
192,1,0,604,0,9,2
