LinkId,srcNodeId,srcIntfId,dstNodeId,dstIntfId,bandwidth,cost
1,0,0,1,0,9,3
2,0,0,2,0,21,2
3,0,0,4,0,18,3
4,0,0,5,0,39,1
5,0,0,6,0,17,3
6,0,0,8,0,30,3
7,0,0,15,0,39,1
8,0,0,16,0,31,1
9,0,0,17,0,9,1
10,0,0,22,0,30,3
11,0,0,23,0,1,1
12,0,0,25,0,10,2
13,0,0,27,0,8,1
14,0,0,34,0,38,2
15,0,0,40,0,48,2
16,0,0,42,0,5,1
17,0,0,48,0,30,1
18,0,0,52,0,16,3
19,0,0,54,0,35,1
20,0,0,55,0,40,3
21,1,0,2,0,14,1
22,1,0,4,0,13,3
23,1,0,7,0,5,3
24,1,0,8,0,27,2
25,1,0,9,0,41,2
26,1,0,10,0,3,3
27,1,0,12,0,27,1
28,1,0,15,0,41,2
29,1,0,17,0,44,2
30,1,0,19,0,17,3
31,1,0,22,0,36,1
32,1,0,26,0,27,1
33,1,0,27,0,8,3
34,1,0,28,0,43,2
35,1,0,32,0,47,1
36,1,0,35,0,23,1
37,1,0,37,0,5,3
38,1,0,39,0,2,3
39,1,0,40,0,31,3
40,1,0,42,0,47,2
41,1,0,43,0,16,3
42,1,0,46,0,45,1
43,1,0,47,0,47,3
44,1,0,49,0,46,2
45,1,0,50,0,10,3
46,1,0,52,0,10,3
47,1,0,53,0,6,3
48,1,0,54,0,26,2
49,2,0,3,0,3,1
50,2,0,4,0,30,3
51,2,0,10,0,15,1
52,2,0,11,0,38,2
53,2,0,14,0,49,2
54,2,0,15,0,22,3
55,2,0,17,0,11,1
56,2,0,22,0,42,1
57,2,0,25,0,13,2
58,2,0,33,0,5,3
59,2,0,38,0,18,1
60,2,0,39,0,29,2
61,2,0,40,0,20,3
62,2,0,43,0,49,1
63,2,0,46,0,7,2
64,2,0,47,0,40,2
65,2,0,48,0,42,2
66,2,0,53,0,39,2
67,2,0,54,0,26,3
68,3,0,10,0,40,1
69,3,0,13,0,20,2
70,3,0,15,0,25,1
71,3,0,17,0,43,3
72,3,0,19,0,13,1
73,3,0,20,0,28,2
74,3,0,21,0,12,2
75,3,0,23,0,14,2
76,3,0,26,0,47,1
77,3,0,28,0,17,3
78,3,0,32,0,13,1
79,3,0,39,0,44,1
80,3,0,42,0,2,3
81,3,0,43,0,24,2
82,3,0,44,0,34,1
83,3,0,45,0,34,3
84,3,0,47,0,13,1
85,3,0,52,0,10,1
86,3,0,55,0,32,1
87,3,0,57,0,35,1
88,4,0,5,0,25,3
89,4,0,7,0,48,1
90,4,0,8,0,7,3
91,4,0,11,0,7,2
92,4,0,14,0,5,3
93,4,0,15,0,31,2
94,4,0,18,0,41,3
95,4,0,20,0,12,1
96,4,0,22,0,8,1
97,4,0,23,0,22,3
98,4,0,24,0,33,3
99,4,0,28,0,11,3
100,4,0,32,0,27,1
101,4,0,34,0,32,3
102,4,0,35,0,36,2
103,4,0,41,0,15,3
104,4,0,43,0,3,2
105,4,0,49,0,4,3
106,4,0,50,0,40,2
107,4,0,51,0,37,2
108,4,0,56,0,45,2
109,5,0,10,0,48,2
110,5,0,11,0,16,1
111,5,0,12,0,28,1
112,5,0,16,0,8,3
113,5,0,21,0,40,1
114,5,0,22,0,35,2
115,5,0,28,0,49,1
116,5,0,29,0,33,1
117,5,0,31,0,31,1
118,5,0,34,0,35,1
119,5,0,35,0,47,3
120,5,0,36,0,30,2
121,5,0,40,0,37,1
122,5,0,44,0,2,2
123,5,0,47,0,32,2
124,5,0,50,0,45,2
125,5,0,52,0,27,1
126,5,0,53,0,5,1
127,5,0,56,0,23,1
128,6,0,7,0,34,2
129,6,0,15,0,32,2
130,6,0,17,0,9,2
131,6,0,22,0,29,1
132,6,0,23,0,2,2
133,6,0,25,0,23,3
134,6,0,28,0,3,1
135,6,0,30,0,6,3
136,6,0,33,0,24,3
137,6,0,39,0,49,1
138,6,0,41,0,40,3
139,6,0,45,0,47,3
140,6,0,49,0,4,1
141,6,0,50,0,5,1
142,6,0,54,0,40,1
143,7,0,8,0,25,2
144,7,0,9,0,14,2
145,7,0,10,0,36,3
146,7,0,11,0,9,3
147,7,0,12,0,39,3
148,7,0,16,0,15,3
149,7,0,19,0,15,2
150,7,0,24,0,24,3
151,7,0,26,0,4,3
152,7,0,28,0,34,3
153,7,0,31,0,42,2
154,7,0,32,0,31,2
155,7,0,34,0,15,1
156,7,0,37,0,48,1
157,7,0,43,0,9,2
158,7,0,45,0,2,2
159,7,0,46,0,45,1
160,7,0,48,0,2,3
161,7,0,54,0,43,3
162,8,0,13,0,25,1
163,8,0,15,0,32,2
164,8,0,19,0,44,3
165,8,0,31,0,38,2
166,8,0,32,0,35,2
167,8,0,36,0,30,1
168,8,0,37,0,47,2
169,8,0,39,0,47,2
170,8,0,40,0,11,1
171,8,0,44,0,10,2
172,8,0,45,0,24,3
173,8,0,49,0,45,1
174,8,0,57,0,39,1
175,9,0,12,0,36,1
176,9,0,13,0,40,3
177,9,0,26,0,11,2
178,9,0,29,0,34,3
179,9,0,38,0,38,1
180,9,0,39,0,15,3
181,9,0,40,0,13,1
182,9,0,42,0,23,3
183,9,0,49,0,8,1
184,9,0,56,0,34,1
185,10,0,12,0,40,1
186,10,0,19,0,49,2
187,10,0,22,0,49,2
188,10,0,25,0,24,2
189,10,0,26,0,24,1
190,10,0,29,0,16,3
191,10,0,30,0,14,2
192,10,0,31,0,12,2
193,10,0,32,0,11,2
194,10,0,34,0,26,3
195,10,0,37,0,46,3
196,10,0,39,0,38,3
197,10,0,41,0,43,3
198,10,0,43,0,21,2
199,10,0,45,0,48,3
200,10,0,49,0,11,3
201,10,0,51,0,40,1
202,10,0,52,0,26,3
203,11,0,14,0,15,1
204,11,0,17,0,27,2
205,11,0,21,0,31,1
206,11,0,22,0,22,2
207,11,0,24,0,23,2
208,11,0,27,0,12,1
209,11,0,29,0,27,1
210,11,0,35,0,38,3
211,11,0,38,0,25,1
212,11,0,39,0,25,2
213,11,0,40,0,44,1
214,11,0,41,0,19,2
215,11,0,42,0,34,3
216,11,0,47,0,42,2
217,11,0,49,0,14,2
218,11,0,51,0,10,2
219,11,0,56,0,26,2
220,12,0,13,0,24,2
221,12,0,17,0,6,2
222,12,0,22,0,37,2
223,12,0,23,0,25,3
224,12,0,26,0,33,1
225,12,0,31,0,39,2
226,12,0,34,0,36,2
227,12,0,40,0,21,1
228,12,0,41,0,42,1
229,12,0,42,0,20,1
230,12,0,43,0,49,1
231,12,0,47,0,23,3
232,12,0,50,0,25,2
233,13,0,14,0,38,2
234,13,0,15,0,49,1
235,13,0,16,0,4,1
236,13,0,20,0,1,3
237,13,0,22,0,27,1
238,13,0,24,0,8,1
239,13,0,26,0,19,3
240,13,0,27,0,41,1
241,13,0,30,0,45,2
242,13,0,31,0,3,1
243,13,0,38,0,42,1
244,13,0,41,0,24,1
245,13,0,43,0,9,3
246,13,0,48,0,16,1
247,13,0,53,0,35,2
248,13,0,56,0,49,2
249,14,0,16,0,15,3
