LinkId,srcNodeId,srcIntfId,dstNodeId,dstIntfId,bandwidth,cost
1,0,0,1,0,11,22
2,0,0,2,0,8,7
3,0,0,7,0,36,9
4,0,0,17,0,32,6
5,0,0,23,0,43,5
6,0,0,48,0,11,1
7,0,0,55,0,3,31
8,1,0,3,0,32,14
9,1,0,6,0,6,23
10,1,0,8,0,24,42
11,1,0,11,0,44,22
12,1,0,16,0,25,6
13,1,0,25,0,46,41
14,1,0,26,0,45,15
15,1,0,46,0,9,29
16,1,0,49,0,5,7
17,1,0,51,0,30,26
18,2,0,4,0,16,39
19,2,0,11,0,40,3
20,2,0,14,0,43,14
21,2,0,15,0,4,29
22,2,0,19,0,20,23
23,2,0,21,0,17,18
24,2,0,22,0,41,4
25,2,0,38,0,12,7
26,2,0,58,0,44,20
27,3,0,5,0,5,29
28,3,0,9,0,25,10
29,3,0,39,0,22,17
30,3,0,51,0,35,31
31,4,0,22,0,18,47
32,4,0,48,0,42,28
33,4,0,53,0,15,1
34,5,0,10,0,49,14
35,5,0,15,0,44,22
36,5,0,24,0,2,34
37,5,0,25,0,47,30
38,5,0,33,0,37,20
39,5,0,34,0,37,12
40,5,0,38,0,46,32
41,6,0,14,0,26,41
42,6,0,27,0,28,45
43,6,0,36,0,4,21
44,6,0,41,0,47,12
45,6,0,52,0,3,32
46,6,0,57,0,5,25
47,7,0,24,0,49,14
48,7,0,54,0,7,25
49,7,0,56,0,16,45
50,9,0,10,0,25,7
51,9,0,12,0,15,28
52,9,0,13,0,41,28
53,9,0,21,0,31,24
54,9,0,28,0,24,21
55,9,0,40,0,37,48
56,9,0,46,0,36,34
57,10,0,20,0,45,25
58,10,0,32,0,29,24
59,10,0,36,0,16,7
60,10,0,50,0,45,9
61,10,0,57,0,45,8
62,11,0,12,0,7,5
63,11,0,19,0,48,28
64,11,0,31,0,15,16
65,12,0,17,0,6,18
66,12,0,18,0,4,37
67,12,0,21,0,2,44
68,12,0,22,0,44,28
69,12,0,29,0,27,32
70,12,0,44,0,21,38
71,12,0,47,0,5,38
72,13,0,17,0,42,36
73,13,0,19,0,24,13
74,13,0,26,0,47,22
75,13,0,49,0,19,38
76,13,0,58,0,32,9
77,14,0,32,0,4,15
78,14,0,33,0,46,14
79,14,0,37,0,5,37
80,14,0,40,0,17,31
81,14,0,41,0,4,32
82,14,0,51,0,36,22
83,14,0,57,0,8,18
84,15,0,16,0,2,32
85,15,0,17,0,19,17
86,15,0,21,0,38,10
87,15,0,44,0,40,16
88,15,0,56,0,49,33
89,15,0,59,0,34,29
90,16,0,20,0,16,2
91,16,0,21,0,22,23
92,16,0,47,0,29,47
93,16,0,52,0,40,47
94,16,0,53,0,47,39
95,17,0,19,0,33,23
96,17,0,21,0,16,25
97,18,0,25,0,21,6
98,18,0,43,0,48,11
99,18,0,58,0,27,33
100,18,0,59,0,19,46
101,19,0,30,0,40,34
102,20,0,24,0,37,44
103,21,0,35,0,33,5
104,21,0,44,0,11,13
105,21,0,51,0,18,5
106,22,0,24,0,4,35
107,22,0,55,0,38,5
108,23,0,39,0,44,6
109,23,0,43,0,25,26
110,23,0,48,0,20,29
111,24,0,29,0,47,31
112,24,0,34,0,21,3
113,24,0,42,0,46,10
114,25,0,26,0,43,34
115,25,0,52,0,38,35
116,25,0,56,0,7,23
117,26,0,27,0,1,39
118,26,0,41,0,26,7
119,26,0,47,0,11,46
120,26,0,49,0,3,44
121,26,0,57,0,2,9
122,27,0,33,0,30,7
123,27,0,41,0,36,33
124,27,0,43,0,11,9
125,27,0,45,0,9,38
126,28,0,30,0,22,41
127,28,0,41,0,15,28
128,28,0,44,0,1,22
129,28,0,45,0,13,9
130,29,0,30,0,42,47
131,29,0,32,0,44,20
132,29,0,45,0,49,45
133,29,0,53,0,31,40
134,30,0,34,0,30,17
135,30,0,55,0,27,43
136,30,0,57,0,33,28
137,31,0,35,0,46,5
138,31,0,46,0,23,33
139,31,0,58,0,42,15
140,32,0,34,0,17,18
141,32,0,45,0,43,12
142,32,0,52,0,25,22
143,33,0,39,0,33,43
144,33,0,51,0,17,20
145,34,0,54,0,26,14
146,35,0,49,0,17,19
147,35,0,51,0,48,7
148,36,0,40,0,18,40
149,36,0,41,0,24,28
150,36,0,42,0,41,12
151,37,0,43,0,27,26
152,37,0,53,0,25,2
153,38,0,52,0,30,47
154,38,0,58,0,11,14
155,39,0,40,0,31,9
156,39,0,46,0,28,41
157,39,0,59,0,13,39
158,40,0,42,0,22,40
159,40,0,56,0,25,13
160,41,0,47,0,1,6
161,42,0,51,0,4,3
162,42,0,58,0,42,38
163,43,0,58,0,45,3
164,44,0,45,0,28,5
165,44,0,57,0,37,28
166,46,0,53,0,26,25
167,46,0,58,0,18,13
168,47,0,54,0,20,17
169,47,0,59,0,3,25
170,48,0,54,0,33,35
171,50,0,55,0,2,25
172,51,0,53,0,4,6
173,52,0,53,0,25,38
174,56,0,59,0,2,12
